snapshotAt,season,date,market,marketDisplay,baseMarket,isAltMarket,player,team,opponent,pitcher,line,americanOdds,finalProbabilityPercent,sportsbookImpliedPercent,finalEdgePercent,confidence,recommendation,weatherAdjustmentPercent,savantAdjustmentPercent,oddsMovementAdjustmentPercent,missingData,originalMarket,rawLabel,marketFamily
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_home_runs,Batter Home Runs,batter_home_runs,,Francisco Alvarez,NYM,COL,Tomoyuki Sugano,0.5,370.0,14.51,21.28,-6.77,Medium,Negative edge / avoid,-1.2,1.5,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_home_runs,1+ Home Runs,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Daulton Varsho,TOR,TBR,Nick Martinez,0.5,-189.0,58.56,65.4,-6.84,Medium,Negative edge / avoid,,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_strikeouts,Pitcher Strikeouts,pitcher_strikeouts,,Tarik Skubal,DET,BOS,Tarik Skubal,7.5,-154.0,53.76,60.63,-6.87,Medium,Negative edge / avoid,-0.4,,1.41,PropLine game moneyline/total context | Self-stored odds movement snapshots,pitcher_strikeouts,Under,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Garrett Mitchell,MIL,STL,Kyle Leahy,1.5,-197.0,59.42,66.33,-6.91,Medium,Negative edge / avoid,0.89,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_earned_runs,Pitcher Earned Runs,pitcher_earned_runs,,Chad Patrick,MIL,STL,Chad Patrick,2.5,-150.0,53.09,60.0,-6.91,Medium,Negative edge / avoid,0.59,,1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,pitcher_earned_runs,Under,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Mark Vientos,NYM,COL,Tomoyuki Sugano,1.5,-125.0,48.59,55.56,-6.96,Medium,Negative edge / avoid,-0.8,1.2,-0.73,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Bryson Stott,PHI,MIA,Janson Junk,0.5,-189.0,58.43,65.4,-6.97,Medium,Negative edge / avoid,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Jake Bauers,MIL,STL,Kyle Leahy,0.5,-213.0,61.05,68.05,-7.0,Medium,Negative edge / avoid,0.43,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Roman Anthony,BOS,DET,Tarik Skubal,0.5,-197.0,59.33,66.33,-7.0,Medium,Negative edge / avoid,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Jakob Marsee,MIA,PHI,Aaron Nola,1.5,-186.0,58.03,65.03,-7.0,Medium,Negative edge / avoid,-0.18,,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Willi Castro,COL,NYM,Huascar Brazobán,1.5,-162.0,54.83,61.83,-7.0,Medium-High,Negative edge / avoid,-0.8,1.2,,PropLine game moneyline/total context | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Pete Crow-Armstrong,CHC,CIN,Chase Petty,0.5,-233.0,62.9,69.97,-7.07,Medium,Negative edge / avoid,-0.49,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Nathaniel Lowe,CIN,CHC,Edward Cabrera,1.5,-164.0,55.04,62.12,-7.08,Medium,Negative edge / avoid,-0.81,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Brett Baty,NYM,COL,Tomoyuki Sugano,1.5,-127.0,48.87,55.95,-7.08,Medium,Negative edge / avoid,-0.8,1.2,-0.61,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Tyler Freeman,COL,NYM,Huascar Brazobán,1.5,-150.0,52.9,60.0,-7.1,Medium-High,Negative edge / avoid,-0.8,,,PropLine game moneyline/total context | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Jake Bauers,MIL,STL,Kyle Leahy,1.5,-200.0,59.56,66.67,-7.11,Medium,Negative edge / avoid,0.89,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Andrés Giménez,TOR,TBR,Nick Martinez,0.5,-182.0,57.42,64.54,-7.12,Medium,Negative edge / avoid,,,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Tyler Freeman,COL,NYM,Huascar Brazobán,1.5,-243.0,63.71,70.85,-7.14,Medium-High,Negative edge / avoid,-0.53,0.8,,PropLine game moneyline/total context | Self-stored odds movement snapshots,batter_hits,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Justin Crawford,PHI,MIA,Janson Junk,0.5,-193.0,58.62,65.87,-7.25,Medium,Negative edge / avoid,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,JJ Bleday,CIN,CHC,Edward Cabrera,0.5,-189.0,58.07,65.4,-7.33,Medium,Negative edge / avoid,-0.49,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Bryce Harper,PHI,MIA,Janson Junk,1.5,-245.0,63.68,71.01,-7.34,Medium,Negative edge / avoid,-0.13,0.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Chandler Simpson,TBR,TOR,Eric Lauer,1.5,-170.0,55.59,62.96,-7.38,Medium-High,Negative edge / avoid,,-0.8,1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Adolis García,PHI,MIA,Janson Junk,1.5,-176.0,56.33,63.77,-7.44,Medium,Negative edge / avoid,-0.18,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_strikeouts,Pitcher Strikeouts,pitcher_strikeouts,,Nick Martinez,TBR,TOR,Nick Martinez,3.5,-157.0,53.64,61.09,-7.45,Medium,Negative edge / avoid,,-0.8,-1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,pitcher_strikeouts,Over,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Steven Kwan,CLE,KCR,Michael Wacha,1.5,-264.0,64.95,72.53,-7.58,Medium,Negative edge / avoid,0.54,0.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Hunter Goodman,COL,NYM,Huascar Brazobán,1.5,-252.0,64.01,71.59,-7.58,Medium-High,Negative edge / avoid,-0.53,0.8,,PropLine game moneyline/total context | Self-stored odds movement snapshots,batter_hits,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Ben Williamson,TBR,TOR,Eric Lauer,0.5,-233.0,62.39,69.97,-7.58,Medium-High,Negative edge / avoid,,0.8,-1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Garrett Mitchell,MIL,STL,Kyle Leahy,0.5,-223.0,61.45,69.04,-7.59,Medium,Negative edge / avoid,0.43,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_hits_allowed,Pitcher Hits Allowed,pitcher_hits_allowed,,Janson Junk,MIA,PHI,Janson Junk,5.5,-152.0,52.73,60.32,-7.59,Medium,Negative edge / avoid,-0.15,,-0.25,PropLine game moneyline/total context | Self-stored odds movement snapshots,pitcher_hits_allowed,Over,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_hits_allowed,Pitcher Hits Allowed,pitcher_hits_allowed,,Cam Schlittler,NYY,BAL,Cam Schlittler,4.5,-173.0,55.75,63.37,-7.62,Medium,Negative edge / avoid,-0.1,,1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,pitcher_hits_allowed,Under,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Ernie Clement,TOR,TBR,Nick Martinez,0.5,-244.0,63.27,70.93,-7.66,Medium,Negative edge / avoid,,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_hits_allowed,Pitcher Hits Allowed,pitcher_hits_allowed,,Chad Patrick,MIL,STL,Chad Patrick,4.5,-129.0,48.62,56.33,-7.71,Medium,Negative edge / avoid,0.51,,-1.42,PropLine game moneyline/total context | Self-stored odds movement snapshots,pitcher_hits_allowed,Over,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Willi Castro,COL,NYM,Huascar Brazobán,0.5,-255.0,64.1,71.83,-7.73,Medium-High,Negative edge / avoid,-0.53,0.8,,PropLine game moneyline/total context | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Francisco Alvarez,NYM,COL,Tomoyuki Sugano,1.5,-226.0,61.6,69.33,-7.73,Medium,Negative edge / avoid,-0.53,0.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Pete Alonso,BAL,NYY,Cam Schlittler,0.5,-186.0,57.29,65.03,-7.74,Medium,Negative edge / avoid,-0.12,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_strikeouts,Pitcher Strikeouts,pitcher_strikeouts,,Chase Petty,CIN,CHC,Chase Petty,3.5,-157.0,53.28,61.09,-7.81,Medium,Negative edge / avoid,,,-0.66,PropLine game moneyline/total context | Baseball Savant quality metrics | Self-stored odds movement snapshots,pitcher_strikeouts,Under,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Jonny DeLuca,TBR,TOR,Eric Lauer,1.5,-186.0,57.21,65.03,-7.82,Medium-High,Negative edge / avoid,,,1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Aaron Judge,NYY,BAL,Shane Baz,0.5,-278.0,65.7,73.54,-7.85,Medium,Negative edge / avoid,-0.12,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Junior Caminero,TBR,TOR,Eric Lauer,1.5,-278.0,65.66,73.54,-7.88,Medium-High,Negative edge / avoid,,0.8,0.34,PropLine game moneyline/total context | Self-stored odds movement snapshots,batter_hits,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Angel Martínez,CLE,KCR,Michael Wacha,0.5,-213.0,60.16,68.05,-7.89,Medium,Negative edge / avoid,0.54,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Kyle Schwarber,PHI,MIA,Janson Junk,0.5,-203.0,59.07,67.0,-7.93,Medium,Negative edge / avoid,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_hits_allowed,Pitcher Hits Allowed,pitcher_hits_allowed,,Edward Cabrera,CHC,CIN,Edward Cabrera,4.5,-173.0,55.42,63.37,-7.95,Medium,Negative edge / avoid,-0.53,0.6,-1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,pitcher_hits_allowed,Over,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_earned_runs,Pitcher Earned Runs,pitcher_earned_runs,,Shane Baz,BAL,NYY,Shane Baz,2.5,-159.0,53.42,61.39,-7.97,Medium,Negative edge / avoid,-0.14,1.0,-1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,pitcher_earned_runs,Over,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_hits_allowed,Pitcher Hits Allowed,pitcher_hits_allowed,,Nick Martinez,TBR,TOR,Nick Martinez,5.5,-145.0,51.17,59.18,-8.01,Medium,Negative edge / avoid,,,-1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,pitcher_hits_allowed,Over,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Kyle Schwarber,PHI,MIA,Janson Junk,0.5,-205.0,59.16,67.21,-8.06,Medium,Negative edge / avoid,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Chase DeLauter,CLE,KCR,Michael Wacha,0.5,-264.0,64.45,72.53,-8.08,Medium,Negative edge / avoid,0.54,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Troy Johnston,COL,NYM,Huascar Brazobán,1.5,-196.0,58.09,66.22,-8.13,Medium-High,Negative edge / avoid,-0.8,1.2,1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_hits_allowed,Pitcher Hits Allowed,pitcher_hits_allowed,,Tanner Bibee,CLE,KCR,Tanner Bibee,5.5,-170.0,54.82,62.96,-8.15,Medium,Negative edge / avoid,0.63,1.0,-1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,pitcher_hits_allowed,Under,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Jesús Sánchez,TOR,TBR,Nick Martinez,0.5,-209.0,59.46,67.64,-8.18,Medium,Negative edge / avoid,,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Kyle Stowers,MIA,PHI,Aaron Nola,0.5,-264.0,64.28,72.53,-8.25,Medium,Negative edge / avoid,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Bo Bichette,NYM,COL,Tomoyuki Sugano,1.5,-135.0,49.18,57.45,-8.27,Medium,Negative edge / avoid,-0.8,1.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Michael Busch,CHC,CIN,Chase Petty,0.5,-257.0,63.71,71.99,-8.28,Medium,Negative edge / avoid,-0.49,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,J.T. Realmuto,PHI,MIA,Janson Junk,0.5,-209.0,59.33,67.64,-8.31,Medium,Negative edge / avoid,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Ben Williamson,TBR,TOR,Eric Lauer,1.5,-193.0,57.55,65.87,-8.32,Medium-High,Negative edge / avoid,,,1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Bo Bichette,NYM,COL,Tomoyuki Sugano,1.5,-136.0,49.25,57.63,-8.38,Medium,Negative edge / avoid,-0.8,1.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Brandon Marsh,PHI,MIA,Janson Junk,0.5,-257.0,63.57,71.99,-8.42,Medium,Negative edge / avoid,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Marcus Semien,NYM,COL,Tomoyuki Sugano,1.5,-136.0,49.2,57.63,-8.43,Medium,Negative edge / avoid,-0.8,,0.25,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Travis Bazzana,CLE,KCR,Michael Wacha,0.5,-173.0,54.89,63.37,-8.48,Medium,Negative edge / avoid,0.54,-0.6,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Carson Benge,NYM,COL,Tomoyuki Sugano,1.5,-147.0,51.01,59.51,-8.51,Medium,Negative edge / avoid,-0.8,,1.3,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Jesús Sánchez,TOR,TBR,Nick Martinez,1.5,-193.0,57.35,65.87,-8.52,Medium,Negative edge / avoid,,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_hits_allowed,Pitcher Hits Allowed,pitcher_hits_allowed,,Chase Petty,CIN,CHC,Chase Petty,4.5,-150.0,51.47,60.0,-8.53,Medium,Negative edge / avoid,-0.53,,-1.5,PropLine game moneyline/total context | Baseball Savant quality metrics | Self-stored odds movement snapshots,pitcher_hits_allowed,Over,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Bryce Harper,PHI,MIA,Janson Junk,1.5,-271.0,64.49,73.05,-8.56,Medium,Negative edge / avoid,-0.13,0.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_home_runs,Batter Home Runs,batter_home_runs,,MJ Melendez,NYM,COL,Tomoyuki Sugano,0.5,290.0,17.06,25.64,-8.58,Medium,Negative edge / avoid,-1.2,2.3,,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_home_runs,MJ Melendez,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_strikeouts,Pitcher Strikeouts,pitcher_strikeouts,,Chase Petty,CIN,CHC,Chase Petty,2.5,-166.0,53.8,62.41,-8.6,Medium,Negative edge / avoid,,,-0.66,PropLine game moneyline/total context | Baseball Savant quality metrics | Self-stored odds movement snapshots,pitcher_strikeouts,Over,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Sal Stewart,CIN,CHC,Edward Cabrera,1.5,-264.0,63.92,72.53,-8.61,Medium,Negative edge / avoid,-0.49,0.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Ernie Clement,TOR,TBR,Nick Martinez,1.5,-205.0,58.59,67.21,-8.63,Medium,Negative edge / avoid,,,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,pitcher_earned_runs,Pitcher Earned Runs,pitcher_earned_runs,,Cam Schlittler,NYY,BAL,Cam Schlittler,1.5,-150.0,51.36,60.0,-8.64,Medium,Negative edge / avoid,-0.14,,-1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,pitcher_earned_runs,Over,pitcher
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Bryce Harper,PHI,MIA,Janson Junk,1.5,-278.0,64.69,73.54,-8.86,Medium,Negative edge / avoid,-0.13,0.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Alex Bregman,CHC,CIN,Chase Petty,0.5,-271.0,64.13,73.05,-8.92,Medium,Negative edge / avoid,-0.49,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Mark Vientos,NYM,COL,Tomoyuki Sugano,1.5,-143.0,49.91,58.85,-8.94,Medium,Negative edge / avoid,-0.8,1.2,-0.73,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Sal Frelick,MIL,STL,Kyle Leahy,0.5,-233.0,61.02,69.97,-8.95,Medium,Negative edge / avoid,0.43,,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Carson Benge,NYM,COL,Tomoyuki Sugano,1.5,-152.0,51.33,60.32,-8.99,Medium,Negative edge / avoid,-0.8,,1.3,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,T.J. Rumfield,COL,NYM,Huascar Brazobán,1.5,-188.0,56.21,65.28,-9.07,Medium-High,Negative edge / avoid,-0.8,1.2,,PropLine game moneyline/total context | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Mark Vientos,NYM,COL,Tomoyuki Sugano,1.5,-253.0,62.54,71.67,-9.13,Medium,Negative edge / avoid,-0.53,0.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_hits,Batter Hits,batter_hits,,Adolis García,PHI,MIA,Janson Junk,0.5,-223.0,59.89,69.04,-9.15,Medium,Negative edge / avoid,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_hits,Over,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Pete Alonso,BAL,NYY,Cam Schlittler,1.5,-186.0,55.87,65.03,-9.16,Medium,Negative edge / avoid,-0.14,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,batter_total_bases,Under,batter
2026-05-04T21:59:25.624015+00:00,2026,2026-05-04,batter_total_bases,Batter Total Bases,batter_total_bases,,Jordan Beck,COL,NYM,Huascar Brazobán,1.5,-151.0,50.96,60.16,-9.2,Medium-High,Negative edge / avoid,-0.8,,,PropLine game moneyline/total context | Self-stored odds movement snapshots,batter_total_bases,Under,batter
