snapshotId,snapshotAt,season,date,market,player,playerId,team,opponent,pitcher,line,americanOdds,sportsbook,propKey,rawSource
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Tyler Freeman,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|tyler freeman|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Willi Castro,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|willi castro|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Ezequiel Tovar,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|ezequiel tovar|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Ezequiel Tovar,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|ezequiel tovar|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Hunter Goodman,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|hunter goodman|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Hunter Goodman,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|hunter goodman|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Jordan Beck,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|jordan beck|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Jordan Beck,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|jordan beck|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Juan Soto,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|juan soto|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Juan Soto,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|juan soto|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Kyle Karros,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|kyle karros|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Kyle Karros,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|kyle karros|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,MJ Melendez,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|mj melendez|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,MJ Melendez,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|mj melendez|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Marcus Semien,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|marcus semien|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Marcus Semien,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|marcus semien|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Mark Vientos,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|mark vientos|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Mark Vientos,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|mark vientos|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,TJ Rumfield,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|tj rumfield|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,TJ Rumfield,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|tj rumfield|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Tyler Freeman,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|tyler freeman|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Willi Castro,,,,,0.5,100,PrizePicks,2026-05-04T21:41:00Z|batter_total_bases|willi castro|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,pitcher_strikeouts,Tomoyuki Sugano,,,,,2.5,100,PrizePicks,2026-05-04T21:41:00Z|pitcher_strikeouts|tomoyuki sugano|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T21:41:00Z,pitcher_strikeouts,Tomoyuki Sugano,,,,,2.5,100,PrizePicks,2026-05-04T21:41:00Z|pitcher_strikeouts|tomoyuki sugano|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,Chandler Simpson (TB),,,,,1.5,125,Bovada,2026-05-04T22:40:00Z|batter_total_bases|chandler simpson (tb)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,Chandler Simpson (TB),,,,,1.5,-165,Bovada,2026-05-04T22:40:00Z|batter_total_bases|chandler simpson (tb)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,Ernie Clement (TOR),,,,,1.5,135,Bovada,2026-05-04T22:40:00Z|batter_total_bases|ernie clement (tor)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,Ernie Clement (TOR),,,,,1.5,-180,Bovada,2026-05-04T22:40:00Z|batter_total_bases|ernie clement (tor)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,George Springer (TOR),,,,,1.5,105,Bovada,2026-05-04T22:40:00Z|batter_total_bases|george springer (tor)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,George Springer (TOR),,,,,1.5,-135,Bovada,2026-05-04T22:40:00Z|batter_total_bases|george springer (tor)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,Junior Caminero (TB),,,,,1.5,115,Bovada,2026-05-04T22:40:00Z|batter_total_bases|junior caminero (tb)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,Junior Caminero (TB),,,,,1.5,-150,Bovada,2026-05-04T22:40:00Z|batter_total_bases|junior caminero (tb)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,Kazuma Okamoto (TOR),,,,,1.5,135,Bovada,2026-05-04T22:40:00Z|batter_total_bases|kazuma okamoto (tor)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,Kazuma Okamoto (TOR),,,,,1.5,-180,Bovada,2026-05-04T22:40:00Z|batter_total_bases|kazuma okamoto (tor)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,Vladimir Guerrero Jr. (TOR),,,,,1.5,-110,Bovada,2026-05-04T22:40:00Z|batter_total_bases|vladimir guerrero jr (tor)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,Vladimir Guerrero Jr. (TOR),,,,,1.5,-120,Bovada,2026-05-04T22:40:00Z|batter_total_bases|vladimir guerrero jr (tor)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,Yandy Diaz (TB),,,,,1.5,120,Bovada,2026-05-04T22:40:00Z|batter_total_bases|yandy diaz (tb)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_total_bases,Yandy Diaz (TB),,,,,1.5,-160,Bovada,2026-05-04T22:40:00Z|batter_total_bases|yandy diaz (tb)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Vladimir Guerrero Jr.,,,,,1.5,158,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|vladimir guerrero jr|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Vladimir Guerrero Jr.,,,,,1.5,-218,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|vladimir guerrero jr|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Junior Caminero,,,,,1.5,199,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|junior caminero|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Junior Caminero,,,,,1.5,-278,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|junior caminero|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Yandy Díaz,,,,,1.5,163,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|yandy díaz|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Yandy Díaz,,,,,1.5,-223,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|yandy díaz|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,George Springer,,,,,1.5,193,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|george springer|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,George Springer,,,,,1.5,-271,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|george springer|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Jesús Sánchez,,,,,0.5,-209,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|jesús sánchez|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Chandler Simpson,,,,,1.5,156,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|chandler simpson|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Chandler Simpson,,,,,1.5,-213,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|chandler simpson|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Andrés Giménez,,,,,0.5,-182,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|andrés giménez|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Andrés Giménez,,,,,0.5,134,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|andrés giménez|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Daulton Varsho,,,,,0.5,-189,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|daulton varsho|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Daulton Varsho,,,,,0.5,138,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|daulton varsho|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Taylor Walls,,,,,0.5,-121,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|taylor walls|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Taylor Walls,,,,,0.5,-113,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|taylor walls|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Jake Fraley,,,,,0.5,-139,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|jake fraley|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Jake Fraley,,,,,0.5,102,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|jake fraley|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Jesús Sánchez,,,,,0.5,153,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|jesús sánchez|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Ernie Clement,,,,,0.5,-244,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|ernie clement|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Ben Williamson,,,,,0.5,-233,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|ben williamson|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Ben Williamson,,,,,0.5,167,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|ben williamson|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T042852Z,2026-05-04T04:28:52.798836+00:00,2026,2026-05-04T22:40:00Z,batter_hits,Ernie Clement,,,,,0.5,176,Underdog Fantasy,2026-05-04T22:40:00Z|batter_hits|ernie clement|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-03
20260504T044752Z,2026-05-04T04:47:52.843209+00:00,2026,2026-05-04T21:41:00Z,batter_total_bases,Bo Bichette (NYM),,,,,1.5,-135,Bovada,2026-05-04T21:41:00Z|batter_total_bases|bo bichette (nym)|||,http://127.0.0.1:8766/api/propline/props?markets=pitcher_strikeouts%2Cbatter_hits%2Cbatter_total_bases%2Cbatter_home_runs%2Cpitcher_hits_allowed%2Cpitcher_earned_runs&date=2026-05-04
