season,seasonPhase,date,gamePk,venue,home,away,roof,temperatureF,feelsLikeF,humidity,precipitationProbability,windMph,windDirection,windOutScore,windOutFlag,windSpeedScore,windScore,temperatureScore,humidityScore,rainScore,coldGameFlag,turfFlag,hrWeatherAdjustment,totalBasesWeatherAdjustment,hitsWeatherAdjustment,pitcherStrikeoutsWeatherAdjustment,pitcherHitsAllowedWeatherAdjustment,pitcherEarnedRunsWeatherAdjustment,weatherConfidence,weatherSummary
2026,regular,2026-04-11,823155,T-Mobile Park,SEA,HOU,retractable,51.4,47.9,71,,4.1,37,-1.0,0,0.273,-0.273,-0.93,0.42,0,0,1,-0.0068,-0.0045,-0.0027,0.0,-0.0028,-0.0034,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-12,824859,Oriole Park at Camden Yards,BAL,SFG,open,64.8,56.9,37,,12.2,153,-0.4,0,0.813,-0.325,-0.26,-0.26,0,0,0,-0.0099,-0.0062,-0.003,0.0,-0.0033,-0.0039,Medium,Weather mostly neutral.
2026,regular,2026-04-12,823479,Citizens Bank Park,PHI,ARI,open,64.0,55.6,30,,10.7,176,1.0,1,0.713,0.713,-0.3,-0.4,0,0,0,0.0101,0.0057,0.0031,-0.0029,0.0038,0.0042,Medium,wind appears hitter-friendly
2026,regular,2026-04-12,822828,Rogers Centre,TOR,MIN,retractable,44.8,39.9,83,,6.0,82,-1.0,0,0.4,-0.4,-1,0.66,0.016,1,1,-0.0081,-0.0053,-0.0032,0.0,-0.0034,-0.0041,Medium,cold temperature suppresses carry; wind appears pitcher-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-12,823642,Citi Field,NYM,ATH,open,50.5,41.9,44,,10.2,159,0.4,1,0.68,0.272,-0.975,-0.12,0,1,0,-0.0047,-0.0038,-0.0023,-0.0011,-0.002,-0.0027,Medium,cold temperature suppresses carry
2026,regular,2026-04-12,824293,Comerica Park,DET,MIA,open,74.2,71.8,57,,12.0,201,1.0,1,0.8,0.8,0.21,0.14,0,0,0,0.0185,0.0114,0.0056,-0.0038,0.0064,0.0075,Medium,wind appears hitter-friendly
2026,regular,2026-04-12,822998,Tropicana Field,TBR,NYY,dome,72,72,45,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High,Dome environment; weather neutral.
2026,regular,2026-04-12,824126,Kauffman Stadium,KCR,CHW,open,71.2,73.2,80,,8.3,195,0.4,1,0.553,0.221,0.06,0.6,0,0,0,0.0068,0.0043,0.0016,-0.0011,0.0018,0.0021,Medium,Weather mostly neutral.
2026,regular,2026-04-12,823804,American Family Field,MIL,WSN,retractable,66.3,63.3,81,,15.4,216,1.0,1,1,1.0,-0.185,0.62,0.096,0,1,0.0098,0.0058,0.0025,-0.002,0.003,0.0034,Medium,wind appears hitter-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-12,823075,Busch Stadium,STL,BOS,open,73.7,69.0,51,,14.3,178,1.0,1,0.953,0.953,0.185,0.02,0,0,0,0.021,0.0128,0.0065,-0.0044,0.0074,0.0086,Medium,wind appears hitter-friendly
2026,regular,2026-04-12,824696,Wrigley Field,CHC,PIT,open,73.8,68.4,50,,15.5,205,1.0,1,1,1.0,0.19,0.0,0,0,0,0.0219,0.0133,0.0068,-0.0046,0.0078,0.0089,Medium,wind appears hitter-friendly
2026,regular,2026-04-12,823317,Petco Park,SDP,COL,open,60.0,60.2,82,,2.8,233,-0.4,0,0.187,-0.075,-0.5,0.64,0.064,0,0,-0.0049,-0.0033,-0.0026,0.0,-0.0027,-0.0032,Medium,Weather mostly neutral.
2026,regular,2026-04-12,823154,T-Mobile Park,SEA,HOU,retractable,54.4,52.7,83,,3.7,175,1.0,1,0.247,0.247,-0.78,0.66,0,0,1,-0.0004,-0.0006,-0.0008,-0.0005,-0.0007,-0.001,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-12,824938,Truist Park,ATL,CLE,open,69.0,64.1,37,,6.8,158,1.0,1,0.453,0.453,-0.05,-0.26,0,0,0,0.0078,0.0046,0.0025,-0.0018,0.003,0.0034,Medium,wind appears hitter-friendly
2026,regular,2026-04-13,823153,T-Mobile Park,SEA,HOU,retractable,50.5,44.3,66,,8.6,208,1.0,1,0.573,0.573,-0.975,0.32,0,1,1,0.0013,0.0003,-0.0002,-0.0011,0.0001,-0.0001,Medium,cold temperature suppresses carry; wind appears hitter-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-13,824856,Oriole Park at Camden Yards,BAL,ARI,open,74.1,70.4,44,,9.5,232,1.0,1,0.633,0.633,0.205,-0.12,0,0,0,0.0144,0.0088,0.0046,-0.0031,0.0053,0.0061,Medium,wind appears hitter-friendly
2026,regular,2026-04-13,823400,PNC Park,PIT,WSN,open,62.4,64.2,91,,3.6,164,1.0,1,0.24,0.24,-0.38,0.82,0,0,0,0.0035,0.0019,-0.0001,-0.001,0.0002,0.0,Medium,Weather mostly neutral.
2026,regular,2026-04-13,823481,Citizens Bank Park,PHI,CHC,open,72.1,68.2,49,,10.5,225,1.0,1,0.7,0.7,0.105,-0.02,0,0,0,0.015,0.0091,0.0046,-0.0031,0.0053,0.0061,Medium,wind appears hitter-friendly
2026,regular,2026-04-13,823563,Yankee Stadium,NYY,LAA,open,70.2,67.5,59,,10.4,234,1.0,1,0.693,0.693,0.01,0.18,0,0,0,0.0145,0.0088,0.0042,-0.0028,0.0049,0.0056,Medium,wind appears hitter-friendly
2026,regular,2026-04-13,824937,Truist Park,ATL,MIA,open,69.2,67.4,55,,6.1,210,1.0,1,0.407,0.407,-0.04,0.1,0,0,0,0.008,0.0048,0.0023,-0.0016,0.0027,0.0031,Medium,wind appears hitter-friendly
2026,regular,2026-04-13,823725,Target Field,MIN,BOS,open,52.4,48.6,88,,8.5,33,-0.4,0,0.567,-0.227,-0.88,0.76,0,0,0,-0.0111,-0.0074,-0.0049,0.0,-0.0051,-0.0062,Medium,cold temperature suppresses carry
2026,regular,2026-04-13,825024,Oakland Coliseum,ATH,TEX,open,51.1,49.0,96,,4.9,215,0.4,1,0.327,0.131,-0.945,0.92,0.032,0,0,-0.0042,-0.0033,-0.0031,-0.0005,-0.0029,-0.0037,Medium,cold temperature suppresses carry
2026,regular,2026-04-13,823964,Dodger Stadium,LAD,NYM,open,54.7,53.2,81,,2.7,279,0.4,1,0.18,0.072,-0.765,0.62,0,0,0,-0.0043,-0.0033,-0.0026,-0.0003,-0.0026,-0.0032,Medium,cold temperature suppresses carry
2026,regular,2026-04-14,824853,Oriole Park at Camden Yards,BAL,ARI,open,74.9,76.9,57,,2.0,341,0.4,1,0.133,0.053,0.245,0.14,0,0,0,0.0039,0.0026,0.0013,-0.0009,0.0014,0.0017,Medium,Weather mostly neutral.
2026,regular,2026-04-14,824292,Comerica Park,DET,KCR,open,69.4,68.0,68,,10.1,204,1.0,1,0.673,0.673,-0.03,0.36,0,0,0,0.0142,0.0086,0.0039,-0.0027,0.0046,0.0052,Medium,wind appears hitter-friendly
2026,regular,2026-04-14,823398,PNC Park,PIT,WSN,open,64.8,68.0,89,,2.0,164,1.0,1,0.133,0.133,-0.26,0.78,0,0,0,0.0024,0.0013,-0.0002,-0.0005,-0.0001,-0.0002,Medium,Weather mostly neutral.
2026,regular,2026-04-14,824531,Great American Ball Park,CIN,SFG,open,75.2,74.5,61,,10.7,198,1.0,1,0.713,0.713,0.26,0.22,0,0,0,0.0175,0.0108,0.0053,-0.0036,0.006,0.007,Medium,wind appears hitter-friendly
2026,regular,2026-04-14,823478,Citizens Bank Park,PHI,CHC,open,77.5,75.8,48,,8.8,240,1.0,1,0.587,0.587,0.375,-0.04,0,0,0,0.0154,0.0096,0.005,-0.0035,0.0056,0.0066,Medium,wind appears hitter-friendly
2026,regular,2026-04-14,823562,Yankee Stadium,NYY,LAA,open,76.0,74.0,46,,7.7,273,1.0,1,0.513,0.513,0.3,-0.08,0,0,0,0.013,0.0081,0.0043,-0.003,0.0048,0.0056,Medium,wind appears hitter-friendly
2026,regular,2026-04-14,824935,Truist Park,ATL,MIA,open,70.4,67.5,47,,6.5,221,0.4,1,0.433,0.173,0.02,-0.06,0,0,0,0.0035,0.0021,0.0011,-0.0008,0.0013,0.0015,Medium,Weather mostly neutral.
2026,regular,2026-04-14,823723,Target Field,MIN,BOS,open,52.0,50.3,89,,3.3,14,-1.0,0,0.22,-0.22,-0.9,0.78,0,0,0,-0.0111,-0.0074,-0.0049,0.0,-0.0051,-0.0063,Medium,cold temperature suppresses carry
2026,regular,2026-04-14,824616,Rate Field,CHW,TBR,open,68.4,68.1,80,,10.9,200,0.4,1,0.727,0.291,-0.08,0.6,0,0,0,0.0068,0.0041,0.0014,-0.0012,0.0017,0.0019,Medium,Weather mostly neutral.
2026,regular,2026-04-14,823802,American Family Field,MIL,TOR,retractable,66.0,65.5,81,,9.4,224,0.4,1,0.627,0.251,-0.2,0.62,0,0,1,0.0024,0.0014,0.0004,-0.0005,0.0005,0.0005,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-14,823072,Busch Stadium,STL,CLE,open,72.9,73.5,74,,10.8,211,1.0,1,0.72,0.72,0.145,0.48,0,0,0,0.0173,0.0106,0.0049,-0.0033,0.0056,0.0065,Medium,wind appears hitter-friendly
2026,regular,2026-04-14,824210,Minute Maid Park,HOU,COL,retractable,71.3,75.5,92,,7.8,155,0.4,1,0.52,0.208,0.065,0.84,0,0,1,0.0037,0.0023,0.0008,-0.0005,0.0009,0.001,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-14,823315,Petco Park,SDP,SEA,open,57.3,56.5,75,,1.7,310,-1.0,0,0.113,-0.113,-0.635,0.5,0,0,0,-0.0071,-0.0048,-0.0032,0.0,-0.0033,-0.0041,Medium,Weather mostly neutral.
2026,regular,2026-04-14,823965,Dodger Stadium,LAD,NYM,open,51.6,48.8,79,,3.9,41,-1.0,0,0.26,-0.26,-0.92,0.58,0,0,0,-0.0127,-0.0084,-0.0052,0.0,-0.0055,-0.0067,Medium,cold temperature suppresses carry
2026,regular,2026-04-15,824855,Oriole Park at Camden Yards,BAL,ARI,open,93.4,91.4,24,,8.1,239,1.0,1,0.54,0.54,1,-0.52,0,0,0,0.0192,0.0124,0.0072,-0.0052,0.0078,0.0093,Medium,warm temperature favors carry; wind appears hitter-friendly
2026,regular,2026-04-15,823071,Busch Stadium,STL,CLE,open,70.7,72.2,86,,10.9,171,1.0,1,0.727,0.727,0.035,0.72,0.016,0,0,0.017,0.0104,0.0045,-0.003,0.0052,0.006,Medium,wind appears hitter-friendly
2026,regular,2026-04-15,823722,Target Field,MIN,BOS,open,64.8,63.6,55,,1.7,130,1.0,1,0.113,0.113,-0.26,0.1,0,0,0,-0.0,-0.0003,-0.0004,-0.0005,-0.0002,-0.0004,Medium,Weather mostly neutral.
2026,regular,2026-04-15,824291,Comerica Park,DET,KCR,open,67.0,68.7,86,,6.6,222,1.0,1,0.44,0.44,-0.15,0.72,0,0,0,0.0095,0.0057,0.002,-0.0018,0.0025,0.0028,Medium,wind appears hitter-friendly
2026,regular,2026-04-15,823399,PNC Park,PIT,WSN,open,65.4,66.6,87,,6.6,270,0.4,1,0.44,0.176,-0.23,0.74,0.14,0,0,0.0027,0.0016,-0.0001,-0.0007,0.0,-0.0,Medium,Weather mostly neutral.
2026,regular,2026-04-15,824532,Great American Ball Park,CIN,SFG,open,76.5,75.9,53,,7.8,216,1.0,1,0.52,0.52,0.325,0.06,0,0,0,0.0138,0.0086,0.0044,-0.0031,0.0049,0.0058,Medium,wind appears hitter-friendly
2026,regular,2026-04-15,823477,Citizens Bank Park,PHI,CHC,open,77.8,76.7,53,,10.0,207,1.0,1,0.667,0.667,0.39,0.06,0,0,0,0.0174,0.0109,0.0056,-0.0038,0.0062,0.0073,Medium,wind appears hitter-friendly
2026,regular,2026-04-15,823561,Yankee Stadium,NYY,LAA,open,80.0,81.9,49,,2.7,192,0.4,1,0.18,0.072,0.5,-0.02,0,0,0,0.0064,0.0043,0.0024,-0.0018,0.0025,0.0031,Medium,warm temperature favors carry
2026,regular,2026-04-15,824936,Truist Park,ATL,MIA,open,72.6,71.5,54,,6.4,190,1.0,1,0.427,0.427,0.13,0.08,0,0,0,0.0101,0.0062,0.0031,-0.0021,0.0035,0.0041,Medium,wind appears hitter-friendly
2026,regular,2026-04-15,823803,American Family Field,MIL,TOR,retractable,58.9,58.1,100,,9.0,200,1.0,1,0.6,0.6,-0.555,1,0.236,0,1,0.0041,0.0023,0.0005,-0.0012,0.0008,0.0008,Medium,wind appears hitter-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-15,824209,Minute Maid Park,HOU,COL,retractable,71.2,74.6,91,,9.0,149,0.4,1,0.6,0.24,0.06,0.82,0,0,1,0.0039,0.0025,0.0008,-0.0006,0.001,0.0011,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-15,823314,Petco Park,SDP,SEA,open,58.5,58.7,83,,2.0,34,0.4,1,0.133,0.053,-0.575,0.66,0,0,0,-0.0027,-0.0021,-0.002,-0.0002,-0.0019,-0.0024,Medium,Weather mostly neutral.
2026,regular,2026-04-15,825021,Oakland Coliseum,ATH,TEX,open,51.0,48.9,93,,4.2,205,0.4,1,0.28,0.112,-0.95,0.86,0,0,0,-0.0047,-0.0036,-0.0031,-0.0004,-0.003,-0.0039,Medium,cold temperature suppresses carry
2026,regular,2026-04-15,823963,Dodger Stadium,LAD,NYM,open,54.7,52.5,71,,2.5,60,-1.0,0,0.167,-0.167,-0.765,0.42,0,0,0,-0.0097,-0.0065,-0.0041,0.0,-0.0042,-0.0052,Medium,cold temperature suppresses carry
2026,regular,2026-04-16,823396,PNC Park,PIT,WSN,open,81.5,76.8,34,,14.0,231,1.0,1,0.933,0.933,0.575,-0.32,0,0,0,0.0235,0.0146,0.0079,-0.0055,0.0088,0.0103,Medium,warm temperature favors carry; wind appears hitter-friendly
2026,regular,2026-04-16,824530,Great American Ball Park,CIN,SFG,open,77.4,72.1,38,,13.5,261,0.4,1,0.9,0.36,0.37,-0.24,0,0,0,0.0102,0.0064,0.0036,-0.0026,0.004,0.0047,Medium,Weather mostly neutral.
2026,regular,2026-04-16,824289,Comerica Park,DET,KCR,open,68.5,66.5,69,,11.0,267,0.4,1,0.733,0.293,-0.075,0.38,0.016,0,0,0.0062,0.0037,0.0014,-0.0012,0.0017,0.0019,Medium,Weather mostly neutral.
2026,regular,2026-04-16,823560,Yankee Stadium,NYY,LAA,open,80.0,77.8,40,,7.7,156,0.4,1,0.513,0.205,0.5,-0.2,0,0,0,0.0085,0.0056,0.0032,-0.0023,0.0034,0.0041,Medium,warm temperature favors carry
2026,regular,2026-04-16,823801,American Family Field,MIL,TOR,retractable,50.8,48.8,97,,4.9,45,-0.4,0,0.327,-0.131,-0.96,0.94,0,0,1,-0.0047,-0.0032,-0.0023,0.0,-0.0024,-0.0029,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-16,824614,Rate Field,CHW,TBR,open,65.1,66.7,79,,2.8,344,-1.0,0,0.187,-0.187,-0.245,0.58,0,0,0,-0.0044,-0.0028,-0.0021,0.0,-0.0023,-0.0027,Medium,Weather mostly neutral.
2026,regular,2026-04-16,825023,Oakland Coliseum,ATH,TEX,open,63.7,57.1,36,,8.3,340,-1.0,0,0.553,-0.553,-0.315,-0.28,0,0,0,-0.0151,-0.0094,-0.0046,0.0,-0.0051,-0.006,Medium,wind appears pitcher-friendly
2026,regular,2026-04-16,824208,Minute Maid Park,HOU,COL,retractable,71.7,76.0,90,,7.1,159,0.4,1,0.473,0.189,0.085,0.8,0,0,1,0.0035,0.0022,0.0007,-0.0005,0.0008,0.001,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-16,823313,Petco Park,SDP,SEA,open,57.9,59.4,90,,0.4,34,0.4,1,0.027,0.011,-0.605,0.8,0,0,0,-0.0034,-0.0025,-0.0024,-0.0,-0.0023,-0.0029,Medium,Weather mostly neutral.
2026,regular,2026-04-17,824693,Wrigley Field,CHC,NYM,open,74.0,72.1,61,,12.2,168,0.4,1,0.813,0.325,0.2,0.22,0,0,0,0.0092,0.0057,0.0028,-0.0019,0.0031,0.0036,Medium,Weather mostly neutral.
2026,regular,2026-04-17,824454,Progressive Field,CLE,BAL,open,57.9,54.5,77,,8.6,134,0.4,1,0.573,0.229,-0.605,0.54,0,0,0,0.0002,-0.0004,-0.001,-0.0009,-0.0008,-0.0012,Medium,Weather mostly neutral.
2026,regular,2026-04-17,823476,Citizens Bank Park,PHI,ATL,open,73.6,71.9,50,,6.6,44,-1.0,0,0.44,-0.44,0.18,0.0,0,0,0,-0.007,-0.004,-0.0019,-0.0005,-0.0024,-0.0026,Medium,wind appears pitcher-friendly
2026,regular,2026-04-17,822752,Nationals Park,WSN,SFG,open,72.0,71.9,52,,2.7,45,-1.0,0,0.18,-0.18,0.1,0.04,0,0,0,-0.0025,-0.0014,-0.0007,-0.0003,-0.0009,-0.0009,Medium,Weather mostly neutral.
2026,regular,2026-04-17,823397,PNC Park,PIT,TBR,open,63.9,63.0,72,,5.4,146,0.4,1,0.36,0.144,-0.305,0.44,0,0,0,0.0011,0.0005,-0.0004,-0.0006,-0.0002,-0.0004,Medium,Weather mostly neutral.
2026,regular,2026-04-17,823559,Yankee Stadium,NYY,KCR,open,62.9,62.6,82,,6.4,89,-1.0,0,0.427,-0.427,-0.355,0.64,0,0,0,-0.0102,-0.0063,-0.004,0.0,-0.0044,-0.0052,Medium,wind appears pitcher-friendly
2026,regular,2026-04-17,823883,loanDepot park,MIA,MIL,retractable,75.6,80.5,83,,7.3,79,-1.0,0,0.487,-0.487,0.28,0.66,0,0,1,-0.0025,-0.0013,-0.0009,-0.0004,-0.0011,-0.0012,Medium,wind appears pitcher-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-17,824778,Fenway Park,BOS,DET,open,47.5,45.7,95,,1.8,55,-1.0,0,0.12,-0.12,-1,0.9,0,0,0,-0.0097,-0.0066,-0.0047,0.0,-0.0048,-0.006,Medium,cold temperature suppresses carry
2026,regular,2026-04-17,824207,Minute Maid Park,HOU,STL,retractable,71.0,76.1,94,,5.9,162,1.0,1,0.393,0.393,0.05,0.88,0,0,1,0.0055,0.0034,0.0013,-0.0009,0.0015,0.0017,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-17,823720,Target Field,MIN,CIN,open,63.1,57.8,58,,11.5,161,1.0,1,0.767,0.767,-0.345,0.16,0,0,0,0.0124,0.0071,0.0032,-0.0031,0.004,0.0044,Medium,wind appears hitter-friendly
2026,regular,2026-04-17,824048,Angel Stadium,LAA,SDP,open,59.0,59.4,88,,3.1,163,1.0,1,0.207,0.207,-0.55,0.76,0,0,0,0.0009,0.0001,-0.001,-0.0008,-0.0008,-0.0011,Medium,Weather mostly neutral.
2026,regular,2026-04-17,823152,T-Mobile Park,SEA,TEX,retractable,45.0,41.0,80,,3.4,113,0.4,1,0.227,0.091,-1,0.6,0,1,1,-0.0032,-0.0024,-0.0017,-0.0002,-0.0017,-0.0021,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-17,825101,Chase Field,ARI,TOR,retractable,71.8,64.6,18,,6.2,275,-0.4,0,0.413,-0.165,0.09,-0.64,0,0,1,-0.0022,-0.0013,-0.0003,-0.0001,-0.0004,-0.0004,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-17,825019,Oakland Coliseum,ATH,CHW,open,53.6,46.7,48,,8.2,355,-1.0,0,0.547,-0.547,-0.82,-0.04,0,0,0,-0.0193,-0.0124,-0.0066,0.0,-0.0071,-0.0085,Medium,cold temperature suppresses carry; wind appears pitcher-friendly
2026,regular,2026-04-18,823558,Yankee Stadium,NYY,KCR,open,61.4,57.0,60,,8.8,156,0.4,1,0.587,0.235,-0.43,0.2,0,0,0,0.001,0.0002,-0.0003,-0.0009,-0.0001,-0.0003,Medium,Weather mostly neutral.
2026,regular,2026-04-18,823721,Target Field,MIN,CIN,open,42.7,30.3,34,,16.0,288,-1.0,0,1,-1.0,-1,-0.32,0,1,0,-0.03,-0.0196,-0.01,0.0,-0.011,-0.013,Medium,cold temperature suppresses carry; wind appears pitcher-friendly
2026,regular,2026-04-18,824694,Wrigley Field,CHC,NYM,open,49.1,37.4,41,,16.7,282,0.4,1,1,0.4,-1,-0.18,0,1,0,-0.0025,-0.0026,-0.0016,-0.0016,-0.0012,-0.0018,Medium,cold temperature suppresses carry; wind appears hitter-friendly
2026,regular,2026-04-18,823394,PNC Park,PIT,TBR,open,64.0,62.9,93,,12.7,243,1.0,1,0.847,0.847,-0.3,0.86,0.316,0,0,0.0149,0.0088,0.0032,-0.0034,0.0041,0.0046,Medium,wind appears hitter-friendly; rain/precipitation risk lowers confidence
2026,regular,2026-04-18,822751,Nationals Park,WSN,SFG,open,69.3,66.9,65,,11.4,132,0.4,1,0.76,0.304,-0.035,0.3,0,0,0,0.0066,0.004,0.0017,-0.0012,0.002,0.0023,Medium,Weather mostly neutral.
2026,regular,2026-04-18,825020,Oakland Coliseum,ATH,CHW,open,59.0,58.7,76,,1.8,266,-0.4,0,0.12,-0.048,-0.55,0.52,0,0,0,-0.0049,-0.0034,-0.0025,0.0,-0.0025,-0.0031,Medium,Weather mostly neutral.
2026,regular,2026-04-18,824775,Fenway Park,BOS,DET,open,44.5,39.6,92,,7.2,80,-1.0,0,0.48,-0.48,-1,0.84,0,1,0,-0.0171,-0.0111,-0.0069,0.0,-0.0074,-0.0088,Medium,cold temperature suppresses carry; wind appears pitcher-friendly
2026,regular,2026-04-18,823882,loanDepot park,MIA,MIL,retractable,77.6,82.9,79,,7.2,85,-1.0,0,0.48,-0.48,0.38,0.58,0,0,1,-0.002,-0.001,-0.0007,-0.0006,-0.0009,-0.001,Medium,wind appears pitcher-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-18,824451,Progressive Field,CLE,BAL,open,46.6,36.8,77,,17.4,293,0.4,1,1,0.4,-1,0.54,0,1,0,-0.0004,-0.0011,-0.0016,-0.0016,-0.0012,-0.0018,Medium,cold temperature suppresses carry; wind appears hitter-friendly
2026,regular,2026-04-18,823151,T-Mobile Park,SEA,TEX,retractable,51.3,48.4,83,,4.4,4,-1.0,0,0.293,-0.293,-0.935,0.66,0,0,1,-0.0066,-0.0044,-0.0028,0.0,-0.0029,-0.0035,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-18,823474,Citizens Bank Park,PHI,ATL,open,52.8,50.0,88,,6.2,123,0.4,1,0.413,0.165,-0.86,0.76,0,0,0,-0.003,-0.0025,-0.0024,-0.0007,-0.0023,-0.003,Medium,cold temperature suppresses carry
2026,regular,2026-04-18,824372,Coors Field,COL,LAD,open,26.1,19.6,81,,2.9,206,1.0,1,0.193,0.193,-1,0.62,0,1,0,-0.0043,-0.0034,-0.0028,-0.0008,-0.0026,-0.0035,Medium,cold temperature suppresses carry
2026,regular,2026-04-18,825098,Chase Field,ARI,TOR,retractable,70.9,62.9,10,,4.6,269,-0.4,0,0.307,-0.123,0.045,-0.8,0,0,1,-0.0022,-0.0014,-0.0003,-0.0001,-0.0003,-0.0004,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-18,824049,Angel Stadium,LAA,SDP,open,60.4,61.0,83,,2.6,155,1.0,1,0.173,0.173,-0.48,0.66,0,0,0,0.0006,0.0,-0.0009,-0.0007,-0.0007,-0.001,Medium,Weather mostly neutral.
2026,regular,2026-04-19,822750,Nationals Park,WSN,SFG,open,59.9,49.2,28,,14.3,297,-0.4,0,0.953,-0.381,-0.505,-0.44,0,0,0,-0.014,-0.009,-0.0043,0.0,-0.0047,-0.0056,Medium,Weather mostly neutral.
2026,regular,2026-04-19,823393,PNC Park,PIT,TBR,open,50.4,40.9,35,,12.2,278,0.4,1,0.813,0.325,-0.98,-0.3,0,1,0,-0.0042,-0.0036,-0.002,-0.0013,-0.0016,-0.0023,Medium,cold temperature suppresses carry
2026,regular,2026-04-19,823556,Yankee Stadium,NYY,KCR,open,44.5,36.6,71,,11.1,319,0.4,1,0.74,0.296,-1,0.42,0.016,1,0,-0.0029,-0.0027,-0.0023,-0.0012,-0.002,-0.0027,Medium,cold temperature suppresses carry
2026,regular,2026-04-19,824452,Progressive Field,CLE,BAL,open,45.7,35.8,52,,13.4,275,0.4,1,0.893,0.357,-1,0.04,0.016,1,0,-0.0028,-0.0027,-0.0019,-0.0014,-0.0015,-0.0022,Medium,cold temperature suppresses carry
2026,regular,2026-04-19,823881,loanDepot park,MIA,MIL,retractable,82.8,86.2,58,,6.8,181,1.0,1,0.453,0.453,0.64,0.16,0.064,0,1,0.0078,0.005,0.0026,-0.0019,0.0028,0.0033,Medium,warm temperature favors carry; wind appears hitter-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-19,824205,Minute Maid Park,HOU,STL,retractable,68.2,65.7,48,,4.6,59,-1.0,0,0.307,-0.307,-0.09,-0.04,0,0,1,-0.0036,-0.0022,-0.0011,0.0,-0.0013,-0.0015,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-19,823718,Target Field,MIN,CIN,open,43.5,34.0,34,,9.4,316,-1.0,0,0.627,-0.627,-1,-0.32,0,1,0,-0.0235,-0.0152,-0.0078,0.0,-0.0084,-0.01,Medium,cold temperature suppresses carry; wind appears pitcher-friendly
2026,regular,2026-04-19,824371,Coors Field,COL,LAD,open,68.2,58.4,6,,7.1,94,-0.4,0,0.473,-0.189,-0.09,-0.88,0,0,0,-0.0073,-0.0047,-0.0015,0.0,-0.0017,-0.002,Medium,Weather mostly neutral.
2026,regular,2026-04-19,825018,Oakland Coliseum,ATH,CHW,open,57.1,54.5,65,,3.2,272,-0.4,0,0.213,-0.085,-0.645,0.3,0,0,0,-0.0073,-0.0049,-0.0031,0.0,-0.0032,-0.0039,Medium,Weather mostly neutral.
2026,regular,2026-04-19,824047,Angel Stadium,LAA,SDP,open,65.8,64.7,62,,4.5,179,1.0,1,0.3,0.3,-0.21,0.24,0,0,0,0.0046,0.0026,0.001,-0.0012,0.0013,0.0013,Medium,Weather mostly neutral.
2026,regular,2026-04-19,823150,T-Mobile Park,SEA,TEX,retractable,59.0,55.6,69,,7.5,351,-1.0,0,0.5,-0.5,-0.55,0.38,0,0,1,-0.0072,-0.0045,-0.0026,0.0,-0.0029,-0.0034,Medium,wind appears pitcher-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-19,825100,Chase Field,ARI,TOR,retractable,88.2,81.6,11,,5.1,264,-0.4,0,0.34,-0.136,0.91,-0.78,0,0,1,0.002,0.0016,0.0014,-0.0014,0.0013,0.0017,Medium,warm temperature favors carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-19,824777,Fenway Park,BOS,DET,open,40.0,33.0,89,,9.5,296,1.0,1,0.633,0.633,-1,0.78,0,1,0,0.005,0.0022,-0.0002,-0.0025,0.0004,0.0001,Medium,cold temperature suppresses carry; wind appears hitter-friendly
2026,regular,2026-04-19,823475,Citizens Bank Park,PHI,ATL,open,44.6,40.5,77,,3.0,283,0.4,1,0.2,0.08,-1,0.54,0,1,0,-0.0068,-0.005,-0.0035,-0.0003,-0.0034,-0.0044,Medium,cold temperature suppresses carry
2026,regular,2026-04-20,824776,Fenway Park,BOS,DET,open,49.5,43.2,38,,8.0,290,1.0,1,0.533,0.533,-1,-0.24,0,1,0,-0.0001,-0.0011,-0.0008,-0.0021,-0.0003,-0.0007,Medium,cold temperature suppresses carry; wind appears hitter-friendly
