season,seasonPhase,date,gamePk,gameDate,venue,home,away,latitude,longitude,roof,weatherSource,matchedHour,temperatureF,feelsLikeF,humidity,precipitationProbability,precipitation,windMph,windDirection,windGustMph,pressureMsl,cloudCover,parkSurface,updatedAt
2026,regular,2026-04-11,823155,2026-04-12T01:40:00Z,T-Mobile Park,SEA,HOU,47.5914,-122.3325,retractable,open_meteo_archive,2026-04-11T01:00,51.4,47.9,71,,,4.1,37,7.8,1003.9,90,turf,2026-05-07T08:07:14.158217+00:00
2026,regular,2026-04-12,824859,2026-04-12T17:35:00Z,Oriole Park at Camden Yards,BAL,SFG,39.284,-76.6217,open,open_meteo_archive,2026-04-12T17:00,64.8,56.9,37,,,12.2,153,30.0,1026.5,99,grass,2026-05-07T08:07:15.921843+00:00
2026,regular,2026-04-12,823479,2026-04-12T17:35:00Z,Citizens Bank Park,PHI,ARI,39.9061,-75.1665,open,open_meteo_archive,2026-04-12T17:00,64.0,55.6,30,,,10.7,176,26.2,1027.8,77,grass,2026-05-07T08:07:16.623509+00:00
2026,regular,2026-04-12,822828,2026-04-12T17:37:00Z,Rogers Centre,TOR,MIN,43.6414,-79.3894,retractable,open_meteo_archive,2026-04-12T17:00,44.8,39.9,83,,0.004,6.0,82,16.3,1018.9,100,turf,2026-05-07T08:07:18.595036+00:00
2026,regular,2026-04-12,823642,2026-04-12T17:40:00Z,Citi Field,NYM,ATH,40.7571,-73.8458,open,open_meteo_archive,2026-04-12T17:00,50.5,41.9,44,,,10.2,159,26.4,1030.1,52,grass,2026-05-07T08:07:54.442108+00:00
2026,regular,2026-04-12,824293,2026-04-12T17:40:00Z,Comerica Park,DET,MIA,42.339,-83.0485,open,open_meteo_archive,2026-04-12T17:00,74.2,71.8,57,,,12.0,201,23.5,1013.2,100,grass,2026-05-07T08:07:55.098974+00:00
2026,regular,2026-04-12,822998,2026-04-12T17:40:00Z,Tropicana Field,TBR,NYY,27.7682,-82.6534,dome,dome_weather_neutral,,72,72,45,,,,,,,,turf,2026-05-07T08:07:55.099001+00:00
2026,regular,2026-04-12,824126,2026-04-12T18:10:00Z,Kauffman Stadium,KCR,CHW,39.0517,-94.4803,open,open_meteo_archive,2026-04-12T18:00,71.2,73.2,80,,,8.3,195,17.9,1007.0,1,grass,2026-05-07T08:07:55.752345+00:00
2026,regular,2026-04-12,823804,2026-04-12T18:10:00Z,American Family Field,MIL,WSN,43.028,-87.9712,retractable,open_meteo_archive,2026-04-12T18:00,66.3,63.3,81,,0.024,15.4,216,34.2,1008.2,100,turf,2026-05-07T08:07:57.021524+00:00
2026,regular,2026-04-12,823075,2026-04-12T18:15:00Z,Busch Stadium,STL,BOS,38.6226,-90.1928,open,open_meteo_archive,2026-04-12T18:00,73.7,69.0,51,,,14.3,178,31.5,1012.0,100,grass,2026-05-07T08:07:59.719636+00:00
2026,regular,2026-04-12,824696,2026-04-12T18:20:00Z,Wrigley Field,CHC,PIT,41.9484,-87.6553,open,open_meteo_archive,2026-04-12T18:00,73.8,68.4,50,,,15.5,205,32.4,1009.6,100,grass,2026-05-07T08:08:00.382348+00:00
2026,regular,2026-04-12,823317,2026-04-12T20:10:00Z,Petco Park,SDP,COL,32.7073,-117.1566,open,open_meteo_archive,2026-04-12T20:00,60.0,60.2,82,,0.016,2.8,233,14.1,1016.5,100,grass,2026-05-07T08:08:01.048016+00:00
2026,regular,2026-04-12,823154,2026-04-12T20:10:00Z,T-Mobile Park,SEA,HOU,47.5914,-122.3325,retractable,open_meteo_archive,2026-04-12T20:00,54.4,52.7,83,,,3.7,175,6.7,1008.5,95,turf,2026-05-07T08:08:01.698371+00:00
2026,regular,2026-04-12,824938,2026-04-12T23:20:00Z,Truist Park,ATL,CLE,33.8907,-84.4677,open,open_meteo_archive,2026-04-12T23:00,69.0,64.1,37,,,6.8,158,13.0,1024.7,100,grass,2026-05-07T08:08:38.181869+00:00
2026,regular,2026-04-13,823153,2026-04-13T20:10:00Z,T-Mobile Park,SEA,HOU,47.5914,-122.3325,retractable,open_meteo_archive,2026-04-13T20:00,50.5,44.3,66,,,8.6,208,16.1,1018.3,100,turf,2026-05-07T08:08:39.199537+00:00
2026,regular,2026-04-13,824856,2026-04-13T22:35:00Z,Oriole Park at Camden Yards,BAL,ARI,39.284,-76.6217,open,open_meteo_archive,2026-04-13T22:00,74.1,70.4,44,,,9.5,232,21.0,1017.3,3,grass,2026-05-07T08:08:40.623462+00:00
2026,regular,2026-04-13,823400,2026-04-13T22:40:00Z,PNC Park,PIT,WSN,40.4469,-80.0057,open,open_meteo_archive,2026-04-13T22:00,62.4,64.2,91,,,3.6,164,14.5,1017.5,53,grass,2026-05-07T08:08:41.275570+00:00
2026,regular,2026-04-13,823481,2026-04-13T22:40:00Z,Citizens Bank Park,PHI,CHC,39.9061,-75.1665,open,open_meteo_archive,2026-04-13T22:00,72.1,68.2,49,,,10.5,225,21.9,1016.3,32,grass,2026-05-07T08:08:41.932370+00:00
2026,regular,2026-04-13,823563,2026-04-13T23:05:00Z,Yankee Stadium,NYY,LAA,40.8296,-73.9262,open,open_meteo_archive,2026-04-13T23:00,70.2,67.5,59,,,10.4,234,22.6,1015.6,31,grass,2026-05-07T08:08:42.572009+00:00
2026,regular,2026-04-13,824937,2026-04-13T23:15:00Z,Truist Park,ATL,MIA,33.8907,-84.4677,open,open_meteo_archive,2026-04-13T23:00,69.2,67.4,55,,,6.1,210,13.2,1023.2,,grass,2026-05-07T08:08:43.222609+00:00
2026,regular,2026-04-13,823725,2026-04-13T23:40:00Z,Target Field,MIN,BOS,44.9817,-93.2776,open,open_meteo_archive,2026-04-13T23:00,52.4,48.6,88,,,8.5,33,17.7,1005.2,34,grass,2026-05-07T08:08:43.873001+00:00
2026,regular,2026-04-13,825024,2026-04-14T01:40:00Z,Oakland Coliseum,ATH,TEX,37.7516,-122.2005,open,open_meteo_archive,2026-04-13T01:00,51.1,49.0,96,,0.008,4.9,215,14.1,1018.1,91,grass,2026-05-07T08:09:20.986259+00:00
2026,regular,2026-04-13,823964,2026-04-14T02:10:00Z,Dodger Stadium,LAD,NYM,34.0739,-118.24,open,open_meteo_archive,2026-04-13T02:00,54.7,53.2,81,,,2.7,279,5.6,1017.2,81,grass,2026-05-07T08:09:21.649557+00:00
2026,regular,2026-04-14,824853,2026-04-14T22:35:00Z,Oriole Park at Camden Yards,BAL,ARI,39.284,-76.6217,open,open_meteo_archive,2026-04-14T22:00,74.9,76.9,57,,,2.0,341,10.7,1013.9,91,grass,2026-05-07T08:09:22.314725+00:00
2026,regular,2026-04-14,824292,2026-04-14T22:40:00Z,Comerica Park,DET,KCR,42.339,-83.0485,open,open_meteo_archive,2026-04-14T22:00,69.4,68.0,68,,,10.1,204,17.7,1010.1,100,grass,2026-05-07T08:09:22.974421+00:00
2026,regular,2026-04-14,823398,2026-04-14T22:40:00Z,PNC Park,PIT,WSN,40.4469,-80.0057,open,open_meteo_archive,2026-04-14T22:00,64.8,68.0,89,,,2.0,164,5.4,1014.2,100,grass,2026-05-07T08:09:23.620379+00:00
2026,regular,2026-04-14,824531,2026-04-14T22:40:00Z,Great American Ball Park,CIN,SFG,39.0979,-84.5081,open,open_meteo_archive,2026-04-14T22:00,75.2,74.5,61,,,10.7,198,23.3,1013.2,100,grass,2026-05-07T08:09:24.253198+00:00
2026,regular,2026-04-14,823478,2026-04-14T22:40:00Z,Citizens Bank Park,PHI,CHC,39.9061,-75.1665,open,open_meteo_archive,2026-04-14T22:00,77.5,75.8,48,,,8.8,240,21.3,1012.9,48,grass,2026-05-07T08:09:24.914528+00:00
2026,regular,2026-04-14,823562,2026-04-14T23:05:00Z,Yankee Stadium,NYY,LAA,40.8296,-73.9262,open,open_meteo_archive,2026-04-14T23:00,76.0,74.0,46,,,7.7,273,25.3,1011.8,99,grass,2026-05-07T08:09:25.559452+00:00
2026,regular,2026-04-14,824935,2026-04-14T23:15:00Z,Truist Park,ATL,MIA,33.8907,-84.4677,open,open_meteo_archive,2026-04-14T23:00,70.4,67.5,47,,,6.5,221,12.3,1020.2,61,grass,2026-05-07T08:09:26.203162+00:00
2026,regular,2026-04-14,823723,2026-04-14T23:40:00Z,Target Field,MIN,BOS,44.9817,-93.2776,open,open_meteo_archive,2026-04-14T23:00,52.0,50.3,89,,,3.3,14,10.5,1006.8,9,grass,2026-05-07T08:09:26.828395+00:00
2026,regular,2026-04-14,824616,2026-04-14T23:40:00Z,Rate Field,CHW,TBR,41.83,-87.6339,open,open_meteo_archive,2026-04-14T23:00,68.4,68.1,80,,,10.9,200,24.2,1006.3,100,grass,2026-05-07T08:09:27.457317+00:00
2026,regular,2026-04-14,823802,2026-04-14T23:40:00Z,American Family Field,MIL,TOR,43.028,-87.9712,retractable,open_meteo_archive,2026-04-14T23:00,66.0,65.5,81,,,9.4,224,19.2,1005.2,95,turf,2026-05-07T08:09:28.112716+00:00
2026,regular,2026-04-14,823072,2026-04-14T23:45:00Z,Busch Stadium,STL,CLE,38.6226,-90.1928,open,open_meteo_archive,2026-04-14T23:00,72.9,73.5,74,,,10.8,211,26.6,1011.0,100,grass,2026-05-07T08:09:28.746759+00:00
2026,regular,2026-04-14,824210,2026-04-15T00:10:00Z,Minute Maid Park,HOU,COL,29.7573,-95.3555,retractable,open_meteo_archive,2026-04-14T00:00,71.3,75.5,92,,,7.8,155,15.9,1019.4,7,turf,2026-05-07T08:09:29.377036+00:00
2026,regular,2026-04-14,823315,2026-04-15T01:40:00Z,Petco Park,SDP,SEA,32.7073,-117.1566,open,open_meteo_archive,2026-04-14T01:00,57.3,56.5,75,,,1.7,310,5.1,1019.3,24,grass,2026-05-07T08:09:30.047975+00:00
2026,regular,2026-04-14,823965,2026-04-15T02:10:00Z,Dodger Stadium,LAD,NYM,34.0739,-118.24,open,open_meteo_archive,2026-04-14T02:00,51.6,48.8,79,,,3.9,41,8.3,1018.6,1,grass,2026-05-07T08:10:05.935541+00:00
2026,regular,2026-04-15,824855,2026-04-15T16:35:00Z,Oriole Park at Camden Yards,BAL,ARI,39.284,-76.6217,open,open_meteo_archive,2026-04-15T16:00,93.4,91.4,24,,,8.1,239,21.5,1011.9,96,grass,2026-05-07T08:10:06.624132+00:00
2026,regular,2026-04-15,823071,2026-04-15T17:15:00Z,Busch Stadium,STL,CLE,38.6226,-90.1928,open,open_meteo_archive,2026-04-15T17:00,70.7,72.2,86,,0.004,10.9,171,23.5,1010.5,100,grass,2026-05-07T08:10:07.308606+00:00
2026,regular,2026-04-15,823722,2026-04-15T17:40:00Z,Target Field,MIN,BOS,44.9817,-93.2776,open,open_meteo_archive,2026-04-15T17:00,64.8,63.6,55,,,1.7,130,8.5,1005.4,52,grass,2026-05-07T08:10:07.950942+00:00
2026,regular,2026-04-15,824291,2026-04-15T22:40:00Z,Comerica Park,DET,KCR,42.339,-83.0485,open,open_meteo_archive,2026-04-15T22:00,67.0,68.7,86,,,6.6,222,14.3,1010.1,100,grass,2026-05-07T08:10:08.591293+00:00
2026,regular,2026-04-15,823399,2026-04-15T22:40:00Z,PNC Park,PIT,WSN,40.4469,-80.0057,open,open_meteo_archive,2026-04-15T22:00,65.4,66.6,87,,0.035,6.6,270,32.0,1013.8,100,grass,2026-05-07T08:10:09.266605+00:00
2026,regular,2026-04-15,824532,2026-04-15T22:40:00Z,Great American Ball Park,CIN,SFG,39.0979,-84.5081,open,open_meteo_archive,2026-04-15T22:00,76.5,75.9,53,,,7.8,216,19.2,1013.1,100,grass,2026-05-07T08:10:09.946258+00:00
2026,regular,2026-04-15,823477,2026-04-15T22:40:00Z,Citizens Bank Park,PHI,CHC,39.9061,-75.1665,open,open_meteo_archive,2026-04-15T22:00,77.8,76.7,53,,,10.0,207,19.7,1012.6,100,grass,2026-05-07T08:10:10.608314+00:00
2026,regular,2026-04-15,823561,2026-04-15T23:05:00Z,Yankee Stadium,NYY,LAA,40.8296,-73.9262,open,open_meteo_archive,2026-04-15T23:00,80.0,81.9,49,,,2.7,192,11.4,1011.8,98,grass,2026-05-07T08:10:11.845395+00:00
2026,regular,2026-04-15,824936,2026-04-15T23:15:00Z,Truist Park,ATL,MIA,33.8907,-84.4677,open,open_meteo_archive,2026-04-15T23:00,72.6,71.5,54,,,6.4,190,11.6,1018.8,22,grass,2026-05-07T08:10:13.682266+00:00
2026,regular,2026-04-15,823803,2026-04-15T23:40:00Z,American Family Field,MIL,TOR,43.028,-87.9712,retractable,open_meteo_archive,2026-04-15T23:00,58.9,58.1,100,,0.059,9.0,200,13.6,1007.0,100,turf,2026-05-07T08:10:49.549699+00:00
2026,regular,2026-04-15,824209,2026-04-16T00:10:00Z,Minute Maid Park,HOU,COL,29.7573,-95.3555,retractable,open_meteo_archive,2026-04-15T00:00,71.2,74.6,91,,,9.0,149,19.0,1015.6,31,turf,2026-05-07T08:10:50.231035+00:00
2026,regular,2026-04-15,823314,2026-04-16T01:40:00Z,Petco Park,SDP,SEA,32.7073,-117.1566,open,open_meteo_archive,2026-04-15T01:00,58.5,58.7,83,,,2.0,34,4.0,1017.5,,grass,2026-05-07T08:10:50.916864+00:00
2026,regular,2026-04-15,825021,2026-04-16T01:40:00Z,Oakland Coliseum,ATH,TEX,37.7516,-122.2005,open,open_meteo_archive,2026-04-15T01:00,51.0,48.9,93,,,4.2,205,8.9,1019.9,5,grass,2026-05-07T08:10:51.848910+00:00
2026,regular,2026-04-15,823963,2026-04-16T02:10:00Z,Dodger Stadium,LAD,NYM,34.0739,-118.24,open,open_meteo_archive,2026-04-15T02:00,54.7,52.5,71,,,2.5,60,4.9,1017.0,,grass,2026-05-07T08:10:53.230375+00:00
2026,regular,2026-04-16,823396,2026-04-16T16:35:00Z,PNC Park,PIT,WSN,40.4469,-80.0057,open,open_meteo_archive,2026-04-16T16:00,81.5,76.8,34,,,14.0,231,31.8,1007.8,99,grass,2026-05-07T08:10:54.147331+00:00
2026,regular,2026-04-16,824530,2026-04-16T16:40:00Z,Great American Ball Park,CIN,SFG,39.0979,-84.5081,open,open_meteo_archive,2026-04-16T16:00,77.4,72.1,38,,,13.5,261,32.2,1011.9,73,grass,2026-05-07T08:10:54.840339+00:00
2026,regular,2026-04-16,824289,2026-04-16T17:10:00Z,Comerica Park,DET,KCR,42.339,-83.0485,open,open_meteo_archive,2026-04-16T17:00,68.5,66.5,69,,0.004,11.0,267,25.5,1008.0,47,grass,2026-05-07T08:10:55.484381+00:00
2026,regular,2026-04-16,823560,2026-04-16T17:35:00Z,Yankee Stadium,NYY,LAA,40.8296,-73.9262,open,open_meteo_archive,2026-04-16T17:00,80.0,77.8,40,,,7.7,156,25.7,1007.8,88,grass,2026-05-07T08:10:56.123551+00:00
2026,regular,2026-04-16,823801,2026-04-16T17:40:00Z,American Family Field,MIL,TOR,43.028,-87.9712,retractable,open_meteo_archive,2026-04-16T17:00,50.8,48.8,97,,,4.9,45,16.1,1011.9,100,turf,2026-05-07T08:10:56.777824+00:00
2026,regular,2026-04-16,824614,2026-04-16T18:10:00Z,Rate Field,CHW,TBR,41.83,-87.6339,open,open_meteo_archive,2026-04-16T18:00,65.1,66.7,79,,,2.8,344,8.9,1011.0,18,grass,2026-05-07T08:10:57.429126+00:00
2026,regular,2026-04-16,825023,2026-04-16T19:05:00Z,Oakland Coliseum,ATH,TEX,37.7516,-122.2005,open,open_meteo_archive,2026-04-16T19:00,63.7,57.1,36,,,8.3,340,19.9,1016.3,9,grass,2026-05-07T08:10:58.068087+00:00
2026,regular,2026-04-16,824208,2026-04-17T00:10:00Z,Minute Maid Park,HOU,COL,29.7573,-95.3555,retractable,open_meteo_archive,2026-04-16T00:00,71.7,76.0,90,,,7.1,159,15.0,1015.8,24,turf,2026-05-07T08:11:34.524830+00:00
2026,regular,2026-04-16,823313,2026-04-17T00:40:00Z,Petco Park,SDP,SEA,32.7073,-117.1566,open,open_meteo_archive,2026-04-16T00:00,57.9,59.4,90,,,0.4,34,0.9,1015.6,100,grass,2026-05-07T08:11:35.172707+00:00
2026,regular,2026-04-17,824693,2026-04-17T18:20:00Z,Wrigley Field,CHC,NYM,41.9484,-87.6553,open,open_meteo_archive,2026-04-17T18:00,74.0,72.1,61,,,12.2,168,22.8,1005.9,100,grass,2026-05-07T08:11:35.845761+00:00
2026,regular,2026-04-17,824454,2026-04-17T22:10:00Z,Progressive Field,CLE,BAL,41.4962,-81.6852,open,open_meteo_archive,2026-04-17T22:00,57.9,54.5,77,,,8.6,134,9.4,1012.5,100,grass,2026-05-07T08:11:36.483015+00:00
2026,regular,2026-04-17,823476,2026-04-17T22:40:00Z,Citizens Bank Park,PHI,ATL,39.9061,-75.1665,open,open_meteo_archive,2026-04-17T22:00,73.6,71.9,50,,,6.6,44,11.9,1014.6,20,grass,2026-05-07T08:11:37.115634+00:00
2026,regular,2026-04-17,822752,2026-04-17T22:45:00Z,Nationals Park,WSN,SFG,38.873,-77.0074,open,open_meteo_archive,2026-04-17T22:00,72.0,71.9,52,,,2.7,45,5.1,1014.2,13,grass,2026-05-07T08:11:37.773418+00:00
2026,regular,2026-04-17,823397,2026-04-17T22:45:00Z,PNC Park,PIT,TBR,40.4469,-80.0057,open,open_meteo_archive,2026-04-17T22:00,63.9,63.0,72,,,5.4,146,11.0,1014.0,3,grass,2026-05-07T08:11:38.444405+00:00
2026,regular,2026-04-17,823559,2026-04-17T23:05:00Z,Yankee Stadium,NYY,KCR,40.8296,-73.9262,open,open_meteo_archive,2026-04-17T23:00,62.9,62.6,82,,,6.4,89,15.2,1016.2,5,grass,2026-05-07T08:11:39.088909+00:00
2026,regular,2026-04-17,823883,2026-04-17T23:10:00Z,loanDepot park,MIA,MIL,25.7781,-80.2197,retractable,open_meteo_archive,2026-04-17T23:00,75.6,80.5,83,,,7.3,79,14.3,1016.8,20,turf,2026-05-07T08:11:39.735173+00:00
2026,regular,2026-04-17,824778,2026-04-17T23:15:00Z,Fenway Park,BOS,DET,42.3467,-71.0972,open,open_meteo_archive,2026-04-17T23:00,47.5,45.7,95,,,1.8,55,3.8,1017.7,,grass,2026-05-07T08:11:40.381440+00:00
2026,regular,2026-04-17,824207,2026-04-18T00:10:00Z,Minute Maid Park,HOU,STL,29.7573,-95.3555,retractable,open_meteo_archive,2026-04-17T00:00,71.0,76.1,94,,,5.9,162,12.5,1015.5,,turf,2026-05-07T08:11:41.026302+00:00
2026,regular,2026-04-17,823720,2026-04-18T00:10:00Z,Target Field,MIN,CIN,44.9817,-93.2776,open,open_meteo_archive,2026-04-17T00:00,63.1,57.8,58,,,11.5,161,26.2,1004.8,90,grass,2026-05-07T08:11:41.675400+00:00
2026,regular,2026-04-17,824048,2026-04-18T01:38:00Z,Angel Stadium,LAA,SDP,33.8003,-117.8827,open,open_meteo_archive,2026-04-17T01:00,59.0,59.4,88,,,3.1,163,8.1,1013.2,,grass,2026-05-07T08:12:17.503828+00:00
2026,regular,2026-04-17,823152,2026-04-18T01:40:00Z,T-Mobile Park,SEA,TEX,47.5914,-122.3325,retractable,open_meteo_archive,2026-04-17T01:00,45.0,41.0,80,,,3.4,113,7.8,1026.2,100,turf,2026-05-07T08:12:18.172982+00:00
2026,regular,2026-04-17,825101,2026-04-18T01:40:00Z,Chase Field,ARI,TOR,33.4455,-112.0667,retractable,open_meteo_archive,2026-04-17T01:00,71.8,64.6,18,,,6.2,275,14.5,1008.0,58,turf,2026-05-07T08:12:18.835940+00:00
2026,regular,2026-04-17,825019,2026-04-18T01:40:00Z,Oakland Coliseum,ATH,CHW,37.7516,-122.2005,open,open_meteo_archive,2026-04-17T01:00,53.6,46.7,48,,,8.2,355,17.2,1017.0,,grass,2026-05-07T08:12:19.473640+00:00
2026,regular,2026-04-18,823558,2026-04-18T17:35:00Z,Yankee Stadium,NYY,KCR,40.8296,-73.9262,open,open_meteo_archive,2026-04-18T17:00,61.4,57.0,60,,,8.8,156,24.2,1015.7,13,grass,2026-05-07T08:12:20.102987+00:00
2026,regular,2026-04-18,823721,2026-04-18T18:10:00Z,Target Field,MIN,CIN,44.9817,-93.2776,open,open_meteo_archive,2026-04-18T18:00,42.7,30.3,34,,,16.0,288,36.9,1016.0,42,grass,2026-05-07T08:12:20.757131+00:00
2026,regular,2026-04-18,824694,2026-04-18T18:20:00Z,Wrigley Field,CHC,NYM,41.9484,-87.6553,open,open_meteo_archive,2026-04-18T18:00,49.1,37.4,41,,,16.7,282,40.9,1014.4,5,grass,2026-05-07T08:12:21.425665+00:00
2026,regular,2026-04-18,823394,2026-04-18T19:30:00Z,PNC Park,PIT,TBR,40.4469,-80.0057,open,open_meteo_archive,2026-04-18T19:00,64.0,62.9,93,,0.079,12.7,243,29.5,1008.5,100,grass,2026-05-07T08:12:22.069284+00:00
2026,regular,2026-04-18,822751,2026-04-18T20:05:00Z,Nationals Park,WSN,SFG,38.873,-77.0074,open,open_meteo_archive,2026-04-18T20:00,69.3,66.9,65,,,11.4,132,22.8,1009.8,100,grass,2026-05-07T08:12:22.710566+00:00
2026,regular,2026-04-18,825020,2026-04-18T20:05:00Z,Oakland Coliseum,ATH,CHW,37.7516,-122.2005,open,open_meteo_archive,2026-04-18T20:00,59.0,58.7,76,,,1.8,266,6.3,1013.0,100,grass,2026-05-07T08:12:23.348711+00:00
2026,regular,2026-04-18,824775,2026-04-18T20:10:00Z,Fenway Park,BOS,DET,42.3467,-71.0972,open,open_meteo_archive,2026-04-18T20:00,44.5,39.6,92,,,7.2,80,18.3,1017.1,100,grass,2026-05-07T08:12:23.994639+00:00
2026,regular,2026-04-18,823882,2026-04-18T20:10:00Z,loanDepot park,MIA,MIL,25.7781,-80.2197,retractable,open_meteo_archive,2026-04-18T20:00,77.6,82.9,79,,,7.2,85,16.3,1014.8,21,turf,2026-05-07T08:12:24.638529+00:00
2026,regular,2026-04-18,824451,2026-04-18T22:10:00Z,Progressive Field,CLE,BAL,41.4962,-81.6852,open,open_meteo_archive,2026-04-18T22:00,46.6,36.8,77,,,17.4,293,23.9,1014.5,100,grass,2026-05-07T08:12:25.299543+00:00
2026,regular,2026-04-18,823151,2026-04-18T23:15:00Z,T-Mobile Park,SEA,TEX,47.5914,-122.3325,retractable,open_meteo_archive,2026-04-18T23:00,51.3,48.4,83,,,4.4,4,9.6,1012.5,95,turf,2026-05-07T08:13:01.144807+00:00
2026,regular,2026-04-18,823474,2026-04-18T23:15:00Z,Citizens Bank Park,PHI,ATL,39.9061,-75.1665,open,open_meteo_archive,2026-04-18T23:00,52.8,50.0,88,,,6.2,123,16.6,1013.0,100,grass,2026-05-07T08:13:01.785374+00:00
2026,regular,2026-04-18,824372,2026-04-19T00:10:00Z,Coors Field,COL,LAD,39.7559,-104.9942,open,open_meteo_archive,2026-04-18T00:00,26.1,19.6,81,,,2.9,206,7.2,1023.9,2,grass,2026-05-07T08:13:02.452618+00:00
2026,regular,2026-04-18,825098,2026-04-19T00:10:00Z,Chase Field,ARI,TOR,33.4455,-112.0667,retractable,open_meteo_archive,2026-04-18T00:00,70.9,62.9,10,,,4.6,269,10.3,1011.8,,turf,2026-05-07T08:13:03.106296+00:00
2026,regular,2026-04-18,824049,2026-04-19T01:38:00Z,Angel Stadium,LAA,SDP,33.8003,-117.8827,open,open_meteo_archive,2026-04-18T01:00,60.4,61.0,83,,,2.6,155,6.9,1015.2,,grass,2026-05-07T08:13:03.743823+00:00
2026,regular,2026-04-19,822750,2026-04-19T17:35:00Z,Nationals Park,WSN,SFG,38.873,-77.0074,open,open_meteo_archive,2026-04-19T17:00,59.9,49.2,28,,,14.3,297,30.2,1015.3,98,grass,2026-05-07T08:13:04.403050+00:00
2026,regular,2026-04-19,823393,2026-04-19T17:35:00Z,PNC Park,PIT,TBR,40.4469,-80.0057,open,open_meteo_archive,2026-04-19T17:00,50.4,40.9,35,,,12.2,278,31.1,1018.2,84,grass,2026-05-07T08:13:05.075603+00:00
2026,regular,2026-04-19,823556,2026-04-19T17:35:00Z,Yankee Stadium,NYY,KCR,40.8296,-73.9262,open,open_meteo_archive,2026-04-19T17:00,44.5,36.6,71,,0.004,11.1,319,25.7,1014.1,48,grass,2026-05-07T08:13:05.717941+00:00
2026,regular,2026-04-19,824452,2026-04-19T17:40:00Z,Progressive Field,CLE,BAL,41.4962,-81.6852,open,open_meteo_archive,2026-04-19T17:00,45.7,35.8,52,,0.004,13.4,275,16.3,1018.3,98,grass,2026-05-07T08:13:06.364669+00:00
2026,regular,2026-04-19,823881,2026-04-19T17:40:00Z,loanDepot park,MIA,MIL,25.7781,-80.2197,retractable,open_meteo_archive,2026-04-19T17:00,82.8,86.2,58,,0.016,6.8,181,21.3,1015.0,100,turf,2026-05-07T08:13:07.277024+00:00
2026,regular,2026-04-19,824205,2026-04-19T18:10:00Z,Minute Maid Park,HOU,STL,29.7573,-95.3555,retractable,open_meteo_archive,2026-04-19T18:00,68.2,65.7,48,,,4.6,59,16.1,1023.1,100,turf,2026-05-07T08:13:08.258549+00:00
2026,regular,2026-04-19,823718,2026-04-19T18:10:00Z,Target Field,MIN,CIN,44.9817,-93.2776,open,open_meteo_archive,2026-04-19T18:00,43.5,34.0,34,,,9.4,316,22.4,1025.0,16,grass,2026-05-07T08:13:10.128114+00:00
2026,regular,2026-04-19,824371,2026-04-19T19:10:00Z,Coors Field,COL,LAD,39.7559,-104.9942,open,open_meteo_archive,2026-04-19T19:00,68.2,58.4,6,,,7.1,94,18.8,1011.6,,grass,2026-05-07T08:13:45.964509+00:00
2026,regular,2026-04-19,825018,2026-04-19T20:05:00Z,Oakland Coliseum,ATH,CHW,37.7516,-122.2005,open,open_meteo_archive,2026-04-19T20:00,57.1,54.5,65,,,3.2,272,12.8,1010.9,100,grass,2026-05-07T08:13:46.611409+00:00
2026,regular,2026-04-19,824047,2026-04-19T20:07:00Z,Angel Stadium,LAA,SDP,33.8003,-117.8827,open,open_meteo_archive,2026-04-19T20:00,65.8,64.7,62,,,4.5,179,13.6,1012.2,,grass,2026-05-07T08:13:47.304382+00:00
2026,regular,2026-04-19,823150,2026-04-19T20:10:00Z,T-Mobile Park,SEA,TEX,47.5914,-122.3325,retractable,open_meteo_archive,2026-04-19T20:00,59.0,55.6,69,,,7.5,351,13.4,1009.7,69,turf,2026-05-07T08:13:47.996310+00:00
2026,regular,2026-04-19,825100,2026-04-19T20:10:00Z,Chase Field,ARI,TOR,33.4455,-112.0667,retractable,open_meteo_archive,2026-04-19T20:00,88.2,81.6,11,,,5.1,264,10.3,1007.0,100,turf,2026-05-07T08:13:48.678198+00:00
2026,regular,2026-04-19,824777,2026-04-19T20:35:00Z,Fenway Park,BOS,DET,42.3467,-71.0972,open,open_meteo_archive,2026-04-19T20:00,40.0,33.0,89,,,9.5,296,25.1,1012.9,100,grass,2026-05-07T08:13:50.794414+00:00
2026,regular,2026-04-19,823475,2026-04-19T23:20:00Z,Citizens Bank Park,PHI,ATL,39.9061,-75.1665,open,open_meteo_archive,2026-04-19T23:00,44.6,40.5,77,,,3.0,283,5.4,1019.7,,grass,2026-05-07T08:13:51.461406+00:00
2026,regular,2026-04-20,824776,2026-04-20T15:10:00Z,Fenway Park,BOS,DET,42.3467,-71.0972,open,open_meteo_archive,2026-04-20T15:00,49.5,43.2,38,,,8.0,290,23.0,1019.4,26,grass,2026-05-07T08:13:52.100993+00:00
2026,regular,2026-04-20,824450,2026-04-20T22:10:00Z,Progressive Field,CLE,HOU,41.4962,-81.6852,open,open_meteo_archive,2026-04-20T22:00,38.1,30.0,49,,,6.8,119,10.5,1028.1,32,grass,2026-05-07T08:13:52.745881+00:00
2026,regular,2026-04-20,822994,2026-04-20T22:40:00Z,Tropicana Field,TBR,CIN,27.7682,-82.6534,dome,dome_weather_neutral,,72,72,45,,,,,,,,turf,2026-05-07T08:13:52.745913+00:00
