season,snapshotAt,date,market,marketGroup,player,team,opponent,pitcher,line,americanOdds,sportsbookImpliedPercent,finalProbabilityPercent,finalEdgePercent,edgeBucket,probabilityBucket,confidence,recommendation,weatherAdjustmentPercent,savantAdjustmentPercent,oddsMovementAdjustmentPercent,hasWeatherBoost,hasSavantBoost,hasOddsMovementBoost,missingData,actualStat,result,overHit,push,profitUnits,calculatedImpliedPercent,calculatedEdgePercent,edgeDelta,mathStatus,warnings
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SEA vs ATL,SEA,ATL,,3.5,-189,65.4,65.4,,0-2%,65-70%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,65.3979,0.0021,-0.0021,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,5,-182,64.54,64.54,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,64.539,0.001,-0.001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,3.5,-182,64.54,64.54,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,64.539,0.001,-0.001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,5.5,-182,64.54,64.54,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,64.539,0.001,-0.001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,PHI vs ATH,PHI,ATH,,3.5,-182,64.54,64.54,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,64.539,0.001,-0.001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,3.5,-175,63.64,63.64,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,63.6364,0.0036,-0.0036,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,MIA vs BAL,MIA,BAL,,4,-175,63.64,63.64,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,63.6364,0.0036,-0.0036,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,5.5,-175,63.64,63.64,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,63.6364,0.0036,-0.0036,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,5.5,-175,63.64,63.64,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,63.6364,0.0036,-0.0036,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,5,-169,62.83,62.83,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,62.8253,0.0047,-0.0047,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,3.5,-167,62.55,62.55,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,62.5468,0.0032,-0.0032,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,MIA vs BAL,MIA,BAL,,5.5,-167,62.55,62.55,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,62.5468,0.0032,-0.0032,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,4,-167,62.55,62.55,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,62.5468,0.0032,-0.0032,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,4,-167,62.55,62.55,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,62.5468,0.0032,-0.0032,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,5,-161,61.69,61.69,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,61.6858,0.0042,-0.0042,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,PHI vs ATH,PHI,ATH,,5,-161,61.69,61.69,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,61.6858,0.0042,-0.0042,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,5.5,-154,60.63,60.63,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,60.6299,0.0001,-0.0001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,4.5,-154,60.63,60.63,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,60.6299,0.0001,-0.0001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,4,-154,60.63,60.63,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,60.6299,0.0001,-0.0001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,WSH vs MIN,WSH,MIN,,4.5,-154,60.63,60.63,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,60.6299,0.0001,-0.0001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SEA vs ATL,SEA,ATL,,5,-154,60.63,60.63,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,60.6299,0.0001,-0.0001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,3.5,-152,60.32,60.32,,0-2%,60-65%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,60.3175,0.0025,-0.0025,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,3.5,-149,59.84,59.84,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,59.8394,0.0006,-0.0006,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,5,-149,59.84,59.84,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,59.8394,0.0006,-0.0006,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SEA vs ATL,SEA,ATL,,4,-149,59.84,59.84,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,59.8394,0.0006,-0.0006,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,4,-143,58.85,58.85,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,58.8477,0.0023,-0.0023,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,PHI vs ATH,PHI,ATH,,4,-143,58.85,58.85,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,58.8477,0.0023,-0.0023,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,4.5,-141,58.51,58.51,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,58.5062,0.0038,-0.0038,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,4,-139,58.16,58.16,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,58.159,0.001,-0.001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,4.5,-139,58.16,58.16,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,58.159,0.001,-0.001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,5,-139,58.16,58.16,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,58.159,0.001,-0.001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,5,-139,58.16,58.16,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,58.159,0.001,-0.001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,4.5,-130,56.52,56.52,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,56.5217,-0.0017,0.0017,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,4.5,-128,56.14,56.14,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,56.1404,-0.0004,0.0004,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,MIA vs BAL,MIA,BAL,,5,-128,56.14,56.14,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,56.1404,-0.0004,0.0004,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,4,-125,55.56,55.56,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,55.5556,0.0044,-0.0044,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,4.5,-125,55.56,55.56,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,55.5556,0.0044,-0.0044,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,PHI vs ATH,PHI,ATH,,4.5,-125,55.56,55.56,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,55.5556,0.0044,-0.0044,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,4.5,-125,55.56,55.56,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,55.5556,0.0044,-0.0044,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,4.5,-125,55.56,55.56,,0-2%,55-60%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,55.5556,0.0044,-0.0044,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,5,-118,54.13,54.13,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,54.1284,0.0016,-0.0016,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,4,-115,53.49,53.49,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,53.4884,0.0016,-0.0016,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,4.5,-115,53.49,53.49,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,53.4884,0.0016,-0.0016,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,4,-111,52.61,52.61,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,52.6066,0.0034,-0.0034,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,4.5,-111,52.61,52.61,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,52.6066,0.0034,-0.0034,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,5,-110,52.38,52.38,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,52.381,-0.001,0.001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,NYY vs TEX,NYY,TEX,,4.5,-108,51.92,51.92,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,51.9231,-0.0031,0.0031,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,4.5,-105,51.22,51.22,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,51.2195,0.0005,-0.0005,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,PHI vs ATH,PHI,ATH,,4.5,-105,51.22,51.22,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,51.2195,0.0005,-0.0005,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,4.5,-105,51.22,51.22,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,51.2195,0.0005,-0.0005,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,4.5,-105,51.22,51.22,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,51.2195,0.0005,-0.0005,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,4,-102,50.5,50.5,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,50.495,0.005,-0.005,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,4.5,100,50.0,50.0,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,50.0,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,4.5,100,50.0,50.0,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,50.0,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,MIA vs BAL,MIA,BAL,,5,100,50.0,50.0,,0-2%,50-55%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,50.0,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,4,105,48.78,48.78,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,48.7805,-0.0005,0.0005,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,4.5,105,48.78,48.78,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,48.7805,-0.0005,0.0005,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,4.5,105,48.78,48.78,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,48.7805,-0.0005,0.0005,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,5,105,48.78,48.78,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,48.7805,-0.0005,0.0005,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,5,105,48.78,48.78,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,48.7805,-0.0005,0.0005,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,4.5,108,48.08,48.08,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,48.0769,0.0031,-0.0031,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,4,110,47.62,47.62,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,47.619,0.001,-0.001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,PHI vs ATH,PHI,ATH,,4,110,47.62,47.62,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,47.619,0.001,-0.001,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,3.5,115,46.51,46.51,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,46.5116,-0.0016,0.0016,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,5,115,46.51,46.51,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,46.5116,-0.0016,0.0016,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SEA vs ATL,SEA,ATL,,4,115,46.51,46.51,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,46.5116,-0.0016,0.0016,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,3.5,116,46.3,46.3,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,46.2963,0.0037,-0.0037,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,5.5,118,45.87,45.87,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,45.8716,-0.0016,0.0016,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,KC vs CLE,KC,CLE,,4.5,118,45.87,45.87,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,45.8716,-0.0016,0.0016,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,WSH vs MIN,WSH,MIN,,4.5,118,45.87,45.87,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,45.8716,-0.0016,0.0016,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,4,120,45.45,45.45,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,45.4545,-0.0045,0.0045,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SEA vs ATL,SEA,ATL,,5,120,45.45,45.45,,0-2%,45-50%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,45.4545,-0.0045,0.0045,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,3.5,125,44.44,44.44,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,44.4444,-0.0044,0.0044,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,5,125,44.44,44.44,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,44.4444,-0.0044,0.0044,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,MIA vs BAL,MIA,BAL,,5.5,125,44.44,44.44,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,44.4444,-0.0044,0.0044,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,PHI vs ATH,PHI,ATH,,5,125,44.44,44.44,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,44.4444,-0.0044,0.0044,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,4,125,44.44,44.44,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,44.4444,-0.0044,0.0044,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,4,125,44.44,44.44,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,44.4444,-0.0044,0.0044,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,5,130,43.48,43.48,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,43.4783,0.0017,-0.0017,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,STL vs MIL,STL,MIL,,3.5,135,42.55,42.55,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,42.5532,-0.0032,0.0032,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,MIA vs BAL,MIA,BAL,,4,135,42.55,42.55,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,42.5532,-0.0032,0.0032,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SF vs SD,SF,SD,,5.5,135,42.55,42.55,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,42.5532,-0.0032,0.0032,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,HOU vs LAD,HOU,LAD,,5.5,135,42.55,42.55,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,42.5532,-0.0032,0.0032,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,TB vs TOR,TB,TOR,,5,140,41.67,41.67,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,41.6667,0.0033,-0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,3.5,140,41.67,41.67,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,41.6667,0.0033,-0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,5.5,140,41.67,41.67,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,41.6667,0.0033,-0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,PHI vs ATH,PHI,ATH,,3.5,140,41.67,41.67,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,41.6667,0.0033,-0.0033,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SEA vs ATL,SEA,ATL,,3.5,145,40.82,40.82,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,40.8163,0.0037,-0.0037,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,SEA vs ATL,SEA,ATL,,5.5,145,40.82,40.82,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,40.8163,0.0037,-0.0037,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,4,150,40.0,40.0,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,40.0,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,CHC vs CIN,CHC,CIN,,5.5,150,40.0,40.0,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,40.0,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,DET vs BOS,DET,BOS,,3.5,150,40.0,40.0,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,40.0,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,PHI vs ATH,PHI,ATH,,5.5,150,40.0,40.0,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,40.0,0.0,0.0,ok,
2026,2026-05-06T16:39:23.499397+00:00,2026-05-06,first_five_total_runs,other,LAA vs CWS,LAA,CWS,,6,154,39.37,39.37,,0-2%,<45%,Unmodeled,Odds only,,,,0,0,0,No trained model for this market yet,,ungraded,,0,0.0,39.3701,-0.0001,0.0001,ok,
