snapshotAt,gradedAt,season,date,market,player,team,opponent,pitcher,line,americanOdds,actualStat,result,profitUnits,finalProbabilityPercent,sportsbookImpliedPercent,finalEdgePercent,confidence,recommendation,weatherAdjustmentPercent,savantAdjustmentPercent,oddsMovementAdjustmentPercent,missingData,gradeNote
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,WSH vs MIN,WSH,MIN,,11.5,-238,,ungraded,0.0,70.41,70.41,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SEA vs ATL,SEA,ATL,,10,-238,,ungraded,0.0,70.41,70.41,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,COL vs NYM,COL,NYM,,7.5,-233,,ungraded,0.0,69.97,69.97,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,AZ vs PIT,AZ,PIT,,8.5,-233,,ungraded,0.0,69.97,69.97,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,MIA vs BAL,MIA,BAL,,7,-233,,ungraded,0.0,69.97,69.97,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,WSH vs MIN,WSH,MIN,,7.5,-233,,ungraded,0.0,69.97,69.97,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,CHC vs CIN,CHC,CIN,,9.5,-227,,ungraded,0.0,69.42,69.42,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,KC vs CLE,KC,CLE,,9.5,-227,,ungraded,0.0,69.42,69.42,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,COL vs NYM,COL,NYM,,11.5,-227,,ungraded,0.0,69.42,69.42,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,DET vs BOS,DET,BOS,,6.5,-227,,ungraded,0.0,69.42,69.42,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,MIA vs BAL,MIA,BAL,,10.5,-227,,ungraded,0.0,69.42,69.42,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,NYY vs TEX,NYY,TEX,,7,-227,,ungraded,0.0,69.42,69.42,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SF vs SD,SF,SD,,7,-227,,ungraded,0.0,69.42,69.42,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SF vs SD,SF,SD,,10.5,-227,,ungraded,0.0,69.42,69.42,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,DET vs BOS,DET,BOS,,6.5,-222,,ungraded,0.0,68.94,68.94,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,AZ vs PIT,AZ,PIT,,8.5,-222,,ungraded,0.0,68.94,68.94,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,NYY vs TEX,NYY,TEX,,10.5,-222,,ungraded,0.0,68.94,68.94,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,CHC vs CIN,CHC,CIN,,9.5,-217,,ungraded,0.0,68.45,68.45,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,CHC vs CIN,CHC,CIN,,6.5,-217,,ungraded,0.0,68.45,68.45,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,PHI vs ATH,PHI,ATH,,7,-217,,ungraded,0.0,68.45,68.45,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,PHI vs ATH,PHI,ATH,,10,-217,,ungraded,0.0,68.45,68.45,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,CHC vs CIN,CHC,CIN,,6.5,-213,,ungraded,0.0,68.05,68.05,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,KC vs CLE,KC,CLE,,6.5,-213,,ungraded,0.0,68.05,68.05,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,DET vs BOS,DET,BOS,,9.5,-213,,ungraded,0.0,68.05,68.05,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,TB vs TOR,TB,TOR,,6.5,-208,,ungraded,0.0,67.53,67.53,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,KC vs CLE,KC,CLE,,9.5,-208,,ungraded,0.0,67.53,67.53,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SEA vs ATL,SEA,ATL,,9.5,-208,,ungraded,0.0,67.53,67.53,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,STL vs MIL,STL,MIL,,9.5,-204,,ungraded,0.0,67.11,67.11,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,COL vs NYM,COL,NYM,,8,-204,,ungraded,0.0,67.11,67.11,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,DET vs BOS,DET,BOS,,9.5,-204,,ungraded,0.0,67.11,67.11,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,AZ vs PIT,AZ,PIT,,8,-204,,ungraded,0.0,67.11,67.11,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,WSH vs MIN,WSH,MIN,,8,-204,,ungraded,0.0,67.11,67.11,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,WSH vs MIN,WSH,MIN,,11,-204,,ungraded,0.0,67.11,67.11,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SF vs SD,SF,SD,,10,-204,,ungraded,0.0,67.11,67.11,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,HOU vs LAD,HOU,LAD,,10.5,-204,,ungraded,0.0,67.11,67.11,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,TB vs TOR,TB,TOR,,9,-200,,ungraded,0.0,66.67,66.67,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,TB vs TOR,TB,TOR,,6.5,-200,,ungraded,0.0,66.67,66.67,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,LAA vs CWS,LAA,CWS,,10.5,-200,,ungraded,0.0,66.67,66.67,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,MIA vs BAL,MIA,BAL,,10,-200,,ungraded,0.0,66.67,66.67,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,HOU vs LAD,HOU,LAD,,10.5,-200,,ungraded,0.0,66.67,66.67,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SEA vs ATL,SEA,ATL,,7,-200,,ungraded,0.0,66.67,66.67,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,LAA vs CWS,LAA,CWS,,10.5,-196,,ungraded,0.0,66.22,66.22,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,COL vs NYM,COL,NYM,,11,-196,,ungraded,0.0,66.22,66.22,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,NYY vs TEX,NYY,TEX,,10,-196,,ungraded,0.0,66.22,66.22,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,LAA vs CWS,LAA,CWS,,7.5,-192,,ungraded,0.0,65.75,65.75,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,KC vs CLE,KC,CLE,,9,-192,,ungraded,0.0,65.75,65.75,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SEA vs ATL,SEA,ATL,,9.5,-192,,ungraded,0.0,65.75,65.75,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,LAA vs CWS,LAA,CWS,,7.5,-185,,ungraded,0.0,64.91,64.91,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,DET vs BOS,DET,BOS,,7,-185,,ungraded,0.0,64.91,64.91,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SF vs SD,SF,SD,,9.5,-185,,ungraded,0.0,64.91,64.91,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,CHC vs CIN,CHC,CIN,,9,-182,,ungraded,0.0,64.54,64.54,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,HOU vs LAD,HOU,LAD,,7.5,-182,,ungraded,0.0,64.54,64.54,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,HOU vs LAD,HOU,LAD,,10,-182,,ungraded,0.0,64.54,64.54,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,CHC vs CIN,CHC,CIN,,7,-179,,ungraded,0.0,64.16,64.16,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,NYY vs TEX,NYY,TEX,,9.5,-179,,ungraded,0.0,64.16,64.16,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,HOU vs LAD,HOU,LAD,,7.5,-179,,ungraded,0.0,64.16,64.16,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SEA vs ATL,SEA,ATL,,6.5,-175,,ungraded,0.0,63.64,63.64,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,HOU vs LAD,HOU,LAD,,4.5,-175,,ungraded,0.0,63.64,63.64,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,PHI vs ATH,PHI,ATH,,9.5,-175,,ungraded,0.0,63.64,63.64,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,LAA vs CWS,LAA,CWS,,10,-172,,ungraded,0.0,63.24,63.24,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,KC vs CLE,KC,CLE,,7,-169,,ungraded,0.0,62.83,62.83,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,COL vs NYM,COL,NYM,,8.5,-169,,ungraded,0.0,62.83,62.83,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,DET vs BOS,DET,BOS,,9,-169,,ungraded,0.0,62.83,62.83,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,WSH vs MIN,WSH,MIN,,8.5,-169,,ungraded,0.0,62.83,62.83,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SF vs SD,SF,SD,,9.5,-169,,ungraded,0.0,62.83,62.83,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SF vs SD,SF,SD,,13,-169,,ungraded,0.0,62.83,62.83,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,LAA vs CWS,LAA,CWS,,8,-167,,ungraded,0.0,62.55,62.55,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,MIA vs BAL,MIA,BAL,,7.5,-167,,ungraded,0.0,62.55,62.55,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,MIA vs BAL,MIA,BAL,,9.5,-167,,ungraded,0.0,62.55,62.55,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,WSH vs MIN,WSH,MIN,,8.5,-167,,ungraded,0.0,62.55,62.55,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,NYY vs TEX,NYY,TEX,,7.5,-167,,ungraded,0.0,62.55,62.55,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SF vs SD,SF,SD,,7.5,-167,,ungraded,0.0,62.55,62.55,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,COL vs NYM,COL,NYM,,8.5,-164,,ungraded,0.0,62.12,62.12,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,COL vs NYM,COL,NYM,,10.5,-164,,ungraded,0.0,62.12,62.12,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,NYY vs TEX,NYY,TEX,,9.5,-164,,ungraded,0.0,62.12,62.12,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,TB vs TOR,TB,TOR,,7,-161,,ungraded,0.0,61.69,61.69,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,WSH vs MIN,WSH,MIN,,10.5,-161,,ungraded,0.0,61.69,61.69,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,COL vs NYM,COL,NYM,,10.5,-159,,ungraded,0.0,61.39,61.39,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,PHI vs ATH,PHI,ATH,,7.5,-159,,ungraded,0.0,61.39,61.39,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,NYY vs TEX,NYY,TEX,,7.5,-159,,ungraded,0.0,61.39,61.39,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SF vs SD,SF,SD,,7.5,-159,,ungraded,0.0,61.39,61.39,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SEA vs ATL,SEA,ATL,,9,-159,,ungraded,0.0,61.39,61.39,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,HOU vs LAD,HOU,LAD,,8,-156,,ungraded,0.0,60.94,60.94,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,TB vs TOR,TB,TOR,,8.5,-152,,ungraded,0.0,60.32,60.32,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,HOU vs LAD,HOU,LAD,,9.5,-152,,ungraded,0.0,60.32,60.32,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,TB vs TOR,TB,TOR,,8.5,-149,,ungraded,0.0,59.84,59.84,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,LAA vs CWS,LAA,CWS,,8,-149,,ungraded,0.0,59.84,59.84,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,HOU vs LAD,HOU,LAD,,9.5,-149,,ungraded,0.0,59.84,59.84,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,LAA vs CWS,LAA,CWS,,9.5,-147,,ungraded,0.0,59.51,59.51,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,HOU vs LAD,HOU,LAD,,5.5,-147,,ungraded,0.0,59.51,59.51,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,MIA vs BAL,MIA,BAL,,8,-147,,ungraded,0.0,59.51,59.51,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,NYY vs TEX,NYY,TEX,,8,-147,,ungraded,0.0,59.51,59.51,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SEA vs ATL,SEA,ATL,,7.5,-147,,ungraded,0.0,59.51,59.51,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,KC vs CLE,KC,CLE,,8.5,-145,,ungraded,0.0,59.18,59.18,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,PHI vs ATH,PHI,ATH,,9,-145,,ungraded,0.0,59.18,59.18,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SF vs SD,SF,SD,,9.5,-145,,ungraded,0.0,59.18,59.18,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,STL vs MIL,STL,MIL,,7.5,-143,,ungraded,0.0,58.85,58.85,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,LAA vs CWS,LAA,CWS,,9.5,-143,,ungraded,0.0,58.85,58.85,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,AZ vs PIT,AZ,PIT,,7.5,-143,,ungraded,0.0,58.85,58.85,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
2026-05-06T07:38:01.532628+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-06,game_total_runs,SF vs SD,SF,SD,,8,-143,,ungraded,0.0,58.85,58.85,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: game_total_runs
